time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.028702,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028702,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028702,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028702,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028702,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111936,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111936,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111936,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111936,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111936,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.193658,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.193658,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.193658,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.193658,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.193658,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.272969,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.272969,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.272969,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.272969,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.272969,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.312441,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.312441,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.312441,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.312441,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.312441,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.353782,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.353782,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.353782,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.353782,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.353782,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395613,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395613,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395613,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395613,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395613,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436127,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436127,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436127,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436127,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436127,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.478244,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.478244,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.478244,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.478244,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.478244,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.517271,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.517271,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.517271,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.517271,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.517271,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.560943,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.560943,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.560943,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
