time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.007642,thumb,Left,1,16.7328,-62.4861,25.0353,-0.126292,0.391297,0.112431,-29.234,-24.039,43.233
0.007642,index,Left,1,17.4838,27.3012,21.2306,0.042641,0.108837,1.132096,11.915,-46.568,28.513
0.007642,middle,Left,1,7.3563,9.2682,37.5802,0.054375,-0.060708,-0.247596,37.713,-54.422,25.893
0.007642,ring,Left,1,-5.1616,-3.0633,35.8122,0.014383,-0.053774,0.110902,48.361,-42.971,24.207
0.007642,pinky,Left,1,-5.2594,13.1332,5.3637,-0.033356,-0.113350,-0.218422,50.043,-17.892,17.331
0.089470,thumb,Left,1,2.4961,-53.1960,42.3015,-0.137432,0.410971,0.033197,-30.162,-24.984,43.767
0.089470,index,Left,1,26.7439,28.6673,33.0381,0.047156,0.130853,1.190217,11.470,-48.237,29.390
0.089470,middle,Left,1,12.5628,-1.4252,44.5752,0.088800,-0.042547,-0.179792,37.982,-55.556,27.095
0.089470,ring,Left,1,-11.6343,-10.1334,42.7390,0.079299,-0.093180,-0.008647,48.907,-43.453,25.752
0.089470,pinky,Left,1,-15.7749,14.6396,21.9650,0.025167,-0.154548,-0.357276,51.158,-18.180,18.284
0.129855,thumb,Left,1,-7.0258,-20.4747,41.2295,-0.196601,0.422657,-0.024100,-30.572,-25.404,44.229
0.129855,index,Left,1,41.7423,-1.0759,39.0842,0.059497,0.182803,1.402811,10.999,-48.879,30.149
0.129855,middle,Left,1,14.2434,-44.5472,51.1309,0.160685,-0.035509,-0.174481,37.977,-55.911,28.265
0.129855,ring,Left,1,-17.7463,-45.7939,35.2330,0.169368,-0.138322,-0.156881,48.824,-43.538,26.706
0.129855,pinky,Left,1,-5.6208,-1.6848,28.9364,0.105940,-0.226365,-0.627827,51.578,-18.540,18.636
0.170713,thumb,Left,1,-31.7048,11.1716,34.1436,-0.222120,0.366860,-0.039309,-31.301,-25.968,44.458
0.170713,index,Left,1,27.8202,-7.2529,-2.7740,0.111561,0.136679,1.106371,10.638,-49.264,30.222
0.170713,middle,Left,1,16.0315,-31.7064,3.6116,0.165572,0.003600,0.021377,37.887,-56.276,28.498
0.170713,ring,Left,1,1.5172,-31.9160,0.8598,0.169765,-0.112829,-0.233946,48.915,-43.746,26.843
0.170713,pinky,Left,1,13.5717,-3.4783,17.6105,0.132020,-0.148108,-0.511575,52.067,-18.735,18.644
0.212161,thumb,Left,1,23.3653,-31.2294,-18.9155,-0.110677,0.203619,-0.084515,-30.821,-25.357,43.323
0.212161,index,Left,1,-14.5103,-31.2168,-72.4219,0.095844,0.058291,0.399782,10.693,-48.278,29.585
0.212161,middle,Left,1,5.2789,-10.1276,-80.2105,0.074658,0.050662,0.292027,37.483,-55.493,27.481
0.212161,ring,Left,1,30.3533,5.5333,-77.7036,0.027188,-0.043738,-0.173682,48.590,-43.364,25.497
0.212161,pinky,Left,1,46.7652,-3.1396,-41.2437,-0.047985,-0.019457,-0.137970,51.760,-18.470,17.727
0.253069,thumb,Left,1,44.3495,-39.4113,-50.2102,-0.057366,0.082746,-0.047087,-30.576,-25.020,43.239
0.253069,index,Left,1,-64.4025,-30.7230,-103.5077,0.088434,-0.014480,-0.066077,11.042,-47.893,29.201
0.253069,middle,Left,1,10.2926,36.8385,-132.8338,0.025279,0.111864,0.595247,37.263,-55.231,26.708
0.253069,ring,Left,1,47.0831,50.4977,-109.1108,-0.027141,-0.004102,-0.152756,48.603,-43.260,24.729
0.253069,pinky,Left,1,53.4214,1.3570,-78.9605,-0.093292,0.063848,0.071199,51.601,-18.229,17.192
0.295183,thumb,Left,1,71.6003,-45.4323,-70.3455,0.005357,0.082363,0.031806,-30.417,-24.984,42.773
0.295183,index,Left,1,-75.0973,-45.3411,-87.2511,0.090846,-0.017363,-0.264012,11.289,-47.716,29.301
0.295183,middle,Left,1,-3.5068,24.3616,-123.5277,0.026601,0.118172,0.628213,37.143,-55.048,26.834
0.295183,ring,Left,1,32.0613,25.2545,-94.1638,-0.009939,0.006668,-0.038762,48.381,-43.198,25.075
0.295183,pinky,Left,1,23.5019,-25.5660,-82.1432,-0.103745,0.065254,0.193023,51.264,-18.087,17.641
0.335059,thumb,Left,1,-2.2474,-6.9176,6.9095,-0.007388,0.118698,-0.041477,-31.311,-25.670,42.828
0.335059,index,Left,1,-32.3164,-7.5291,3.1822,0.085540,0.018020,-0.001581,11.274,-48.482,29.687
0.335059,middle,Left,1,1.2945,-2.1807,0.1500,0.059365,0.072671,0.355226,37.341,-55.731,27.710
0.335059,ring,Left,1,-5.8935,-24.0526,23.2672,0.066152,-0.028675,-0.152666,48.607,-43.626,26.287
0.335059,pinky,Left,1,-30.1770,-34.6440,-12.8108,0.023125,0.012726,0.037438,51.443,-18.158,18.413
0.376910,thumb,Left,1,-5.6617,-33.1816,73.0340,0.062667,0.283786,-0.228715,-31.994,-26.798,41.941
0.376910,index,Left,1,11.2735,23.1478,48.5803,0.106296,0.090940,0.612705,11.138,-49.643,29.877
0.376910,middle,Left,1,13.8253,-6.5388,67.0840,0.104955,0.043898,0.083166,37.485,-56.780,28.082
0.376910,ring,Left,1,-16.5592,-42.0407,89.5889,0.128891,-0.069427,-0.266715,49.087,-44.360,27.237
0.376910,pinky,Left,1,-52.9251,-24.9763,47.1921,0.097073,-0.040561,-0.140590,52.205,-18.477,19.163
0.417074,thumb,Left,1,-28.4039,-50.6177,134.1677,0.080005,0.432122,-0.451557,-33.081,-28.279,41.046
0.417074,index,Left,1,67.6798,53.3728,87.9430,0.148736,0.167638,1.426899,10.602,-51.309,30.392
0.417074,middle,Left,1,47.9992,11.7859,110.5867,0.178224,0.059988,0.025378,37.407,-58.237,28.650
0.417074,ring,Left,1,-4.5577,-13.4483,135.5083,0.198591,-0.121641,-0.598571,49.727,-45.532,28.222
0.417074,pinky,Left,1,-37.6672,17.6936,97.8127,0.227339,-0.104639,-0.427187,53.374,-19.155,19.861
0.458324,thumb,Left,1,14.9394,-53.3331,130.9717,0.120688,0.482631,-0.576990,-33.557,-29.547,40.164
0.458324,index,Left,1,71.3352,39.3690,54.4848,0.162970,0.201292,2.154648,10.046,-52.011,30.539
0.458324,middle,Left,1,50.8803,25.8838,58.6795,0.199352,0.047394,-0.082266,37.285,-58.836,28.698
0.458324,ring,Left,1,22.6398,18.9608,88.4205,0.217810,-0.132726,-0.770728,49.879,-46.381,28.420
0.458324,pinky,Left,1,-4.5290,32.3888,98.7218,0.265336,-0.124035,-0.521782,54.104,-19.901,20.249
0.500018,thumb,Left,1,15.3383,-65.2950,110.4106,0.190121,0.438432,-0.687504,-34.547,-30.630,38.750
0.500018,index,Left,1,71.8444,-9.2328,35.7803,0.235938,0.240483,2.658435,8.967,-52.715,31.199
0.500018,middle,Left,1,41.0010,-14.4698,39.6552,0.223927,0.017786,-0.401778,36.946,-59.292,29.615
0.500018,ring,Left,1,34.4447,3.0294,54.8190,0.179067,-0.110939,-0.809086,49.713,-47.066,29.175
0.500018,pinky,Left,1,5.2183,3.6430,80.5104,0.268199,-0.048644,-0.224539,54.345,-20.562,21.078
0.540964,thumb,Left,1,83.1295,-100.9040,55.6706,0.376111,0.413138,-0.670751,-34.795,-31.001,36.018
0.540964,index,Left,1,34.4216,-52.3276,-50.4671,0.278151,0.285589,2.294934,7.695,-52.257,31.095
0.540964,middle,Left,1,4.6256,-61.9139,-31.9464,0.233612,-0.037350,-0.790630,36.407,-58.671,30.044
0.540964,ring,Left,1,33.6009,-33.0734,-48.4706,0.096857,-0.060405,-0.498861,48.738,-46.677,29.151
0.540964,pinky,Left,1,18.1891,-46.0711,2.1184,0.130205,0.079398,0.101185,53.669,-20.752,21.192
0.581052,thumb,Left,1,173.7241,-156.3108,20.1210,0.559029,0.451480,-0.836601,-34.321,-30.933,32.371
0.581052,index,Left,1,15.8496,-44.5720,-90.6529,0.244347,0.271384,1.221223,7.054,-52.002,30.424
0.581052,middle,Left,1,-4.0010,-70.7692,-51.1008,0.191636,-0.062067,-0.858791,36.048,-58.469,30.042
0.581052,ring,Left,1,21.9829,-46.7543,-99.3520,0.011093,-0.008875,-0.190901,48.022,-46.377,28.732
0.581052,pinky,Left,1,12.7643,-82.6770,-69.6226,-0.012146,0.171655,0.338349,52.561,-20.630,21.174
0.622019,thumb,Left,1,209.8009,-114.2072,-94.4952,0.497146,0.189571,-1.258672,-33.108,-29.533,30.581
0.622019,index,Left,1,-73.4351,-30.6985,-170.0948,0.022740,0.146699,-0.329572,7.363,-50.432,29.134
0.622019,middle,Left,1,-53.1173,-62.2916,-141.5406,0.106479,-0.080150,-0.471662,35.745,-56.576,29.348
0.622019,ring,Left,1,13.5553,-23.7796,-187.9322,0.000459,0.034238,-0.020808,47.072,-45.331,27.471
0.622019,pinky,Left,1,47.6392,-89.8913,-152.6991,-0.139355,0.161668,0.269302,50.937,-20.306,20.316
0.662703,thumb,Left,1,15.4865,12.8176,-165.7378,0.115661,-0.198773,-1.214923,-33.004,-28.662,32.800
