timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
6.756198,ring,Left,1,9.2867,-0.0958,16.6894,0.010827,-0.003124,0.027689,33.920,-34.947,43.082
6.756198,pinky,Left,1,-9.0359,13.9291,-1.8006,-0.012719,-0.003202,0.012715,29.838,-22.418,43.677
6.797054,thumb,Left,1,33.3522,-40.8327,15.7110,0.022462,-0.017892,-0.103083,-20.447,-28.239,-10.074
6.797054,index,Left,1,26.2042,50.2868,27.7620,-0.026033,0.019159,0.128010,6.809,-38.970,29.844
6.797054,middle,Left,1,22.7496,17.1432,29.1800,0.025100,-0.022453,0.006289,24.488,-46.408,34.975
6.797054,ring,Left,1,-4.6145,10.4634,38.2050,0.012083,-0.037815,-0.021010,34.033,-34.975,43.449
6.797054,pinky,Left,1,-20.5167,23.1938,5.3284,-0.004820,-0.001772,0.042989,29.923,-22.340,43.828
6.838184,thumb,Left,1,49.8646,-43.9423,35.1213,0.034760,-0.038274,-0.067115,-20.638,-28.793,-9.856
6.838184,index,Left,1,16.8366,51.7747,31.6216,-0.004297,0.001362,0.180801,6.950,-39.227,30.010
6.838184,middle,Left,1,19.3741,38.5443,38.4006,0.012087,-0.011186,0.015370,24.873,-46.723,35.202
6.838184,ring,Left,1,4.4541,28.0174,32.7993,0.036998,-0.023600,-0.041655,34.377,-35.108,43.417
6.838184,pinky,Left,1,6.5488,42.3855,2.7303,0.012866,-0.033774,-0.047664,30.417,-22.265,43.797
6.879018,thumb,Left,1,-7.8485,13.4922,3.6454,-0.007005,-0.017110,-0.003283,-20.304,-28.116,-10.218
6.879018,index,Left,1,-12.1516,-17.7747,13.1170,0.012811,-0.040150,-0.128542,7.229,-38.694,30.215
6.879018,middle,Left,1,-29.0039,-4.6421,8.7193,-0.003018,-0.063682,-0.067913,24.810,-46.105,35.430
6.879018,ring,Left,1,-12.6574,12.2794,-6.4453,-0.019277,-0.030663,-0.033160,34.289,-34.784,43.335
6.879018,pinky,Left,1,2.3080,1.1132,4.6505,0.000043,0.018140,0.019903,30.051,-22.508,43.889
6.919571,thumb,Left,1,-5.9105,7.1599,-12.6944,-0.006555,0.044282,0.085152,-20.322,-28.203,-9.963
6.919571,index,Left,1,-23.1698,-35.0213,2.8129,0.011996,-0.045293,-0.141215,7.288,-38.432,30.476
6.919571,middle,Left,1,-31.3485,-2.0837,2.6570,-0.028512,-0.061861,-0.057374,24.975,-46.039,35.721
6.919571,ring,Left,1,-7.4378,6.0201,-17.6361,-0.027961,-0.017782,0.012318,34.269,-34.698,43.421
6.919571,pinky,Left,1,6.4480,-6.7171,1.1338,-0.010918,0.016633,0.006952,30.007,-22.517,43.869
7.001624,thumb,Left,1,-10.8221,11.8823,-14.8189,0.013868,0.053125,0.074356,-20.364,-28.406,-9.775
7.001624,index,Left,1,-15.5467,-32.1111,-7.9156,0.007359,-0.028238,-0.119232,7.031,-38.159,30.169
7.001624,middle,Left,1,-23.6059,-8.7900,-11.1450,-0.029859,-0.049088,-0.066099,24.818,-45.785,35.337
7.001624,ring,Left,1,-7.7600,-3.8131,-19.6224,-0.027593,-0.009172,0.015061,34.013,-34.576,43.101
7.001624,pinky,Left,1,2.2860,-17.4670,-2.6503,-0.007506,0.024620,0.011569,29.732,-22.372,43.466
7.042526,thumb,Left,1,11.2048,-11.3175,-21.6684,-0.014459,0.059917,-0.053806,-20.193,-28.056,-9.469
7.042526,index,Left,1,7.3050,-26.7040,-24.6178,-0.029972,-0.000445,0.054390,6.759,-37.506,30.002
7.042526,middle,Left,1,5.7172,5.8696,-24.7650,-0.054570,0.006500,0.001369,24.719,-45.460,34.819
7.042526,ring,Left,1,0.8099,-11.1924,-17.4357,-0.035701,0.007319,0.034559,33.720,-34.389,42.901
7.042526,pinky,Left,1,5.8050,-6.5083,-27.6411,-0.024492,-0.002570,0.007460,29.507,-22.139,43.102
7.083658,thumb,Left,1,-26.4271,18.6739,-21.1528,-0.032591,0.031412,-0.115096,-19.746,-27.348,-9.889
7.083658,index,Left,1,4.7286,-22.9304,-39.5107,0.003257,0.018992,0.094949,6.762,-36.939,29.865
7.083658,middle,Left,1,9.7819,-11.8166,-50.8336,-0.025810,0.005648,0.029799,24.328,-44.909,34.598
7.083658,ring,Left,1,2.0908,-18.8630,-28.4176,-0.045977,0.003200,0.048099,33.400,-34.146,42.697
7.083658,pinky,Left,1,-4.6530,-18.8359,-27.2538,-0.041922,-0.017230,0.044402,29.036,-22.044,43.072
7.125069,thumb,Left,1,-46.0335,31.9425,-13.5334,-0.089293,-0.027396,-0.157440,-19.434,-27.018,-10.352
7.125069,index,Left,1,0.1002,-2.7551,-25.5104,-0.047460,0.025841,0.174883,6.853,-37.173,29.624
7.125069,middle,Left,1,18.8625,-2.1940,-36.3952,0.000578,0.063605,0.240046,24.330,-45.101,34.270
7.125069,ring,Left,1,-8.3835,-8.9402,5.8839,-0.038669,-0.031032,0.012159,33.526,-34.277,43.264
7.125069,pinky,Left,1,-14.2522,-3.6464,0.9105,-0.009917,-0.023714,0.100838,29.101,-22.130,43.527
7.165695,thumb,Left,1,-8.8828,9.1100,28.3634,-0.035676,-0.038339,-0.143898,-19.792,-27.792,-10.269
7.165695,index,Left,1,2.3364,38.4167,28.7937,-0.021175,0.016773,0.160949,6.985,-37.978,29.931
7.165695,middle,Left,1,13.2968,1.3466,26.7766,0.028402,0.030810,0.208534,24.527,-45.619,34.818
7.165695,ring,Left,1,-4.4758,11.8034,39.5142,-0.015143,-0.040805,0.007587,33.820,-34.581,43.686
7.165695,pinky,Left,1,-10.1587,21.6638,31.1855,0.016842,-0.003153,0.096570,29.510,-22.241,43.816
7.207164,thumb,Left,1,40.1004,-29.3866,28.9578,0.002631,-0.000616,0.001495,-19.990,-28.174,-9.807
7.207164,index,Left,1,15.7525,51.9893,38.7559,-0.034519,0.009900,0.058690,6.849,-38.164,29.826
7.207164,middle,Left,1,22.3729,20.5252,42.3195,0.011326,0.025561,0.132702,24.558,-45.731,34.672
7.207164,ring,Left,1,7.7017,22.4610,39.5891,-0.006938,-0.023277,-0.012618,33.864,-34.659,43.444
7.207164,pinky,Left,1,14.4389,38.8715,22.1505,-0.002197,0.025186,0.042548,29.779,-22.220,43.476
7.248443,thumb,Left,1,73.3077,-51.2787,25.7871,0.012354,0.006014,0.058508,-20.294,-28.661,-9.510
7.248443,index,Left,1,22.3511,30.0695,44.5640,-0.022908,0.019735,0.133910,6.674,-38.424,30.029
7.248443,middle,Left,1,5.4734,9.3785,47.4728,0.007057,0.033470,0.102560,24.569,-45.863,34.845
7.248443,ring,Left,1,17.7170,20.8465,2.8615,0.006346,-0.010341,-0.040928,33.966,-34.604,43.235
7.248443,pinky,Left,1,28.9637,31.5463,-4.5369,0.016075,0.022110,-0.016237,29.985,-22.140,43.242
7.288757,thumb,Left,1,20.0208,-12.5317,-3.3324,-0.001253,-0.000197,0.000985,-20.067,-28.303,-9.753
7.288757,index,Left,1,13.1074,-9.4154,-8.9229,0.013122,0.010253,0.003114,6.547,-37.968,29.864
7.288757,middle,Left,1,-0.7348,-0.9019,-7.4621,-0.005507,0.018174,0.035132,24.455,-45.550,34.679
7.288757,ring,Left,1,12.8129,6.6644,-43.8538,-0.011069,-0.002408,-0.012440,33.860,-34.257,42.788
7.288757,pinky,Left,1,26.7226,-5.7994,-30.9464,-0.009917,0.064696,0.043935,29.678,-22.088,42.828
7.330268,thumb,Left,1,-6.7047,10.1710,-1.2830,-0.031243,0.000452,0.090464,-19.982,-28.191,-9.833
7.330268,index,Left,1,8.4185,-16.9526,-14.0363,-0.023066,0.030545,0.092662,6.369,-37.851,29.745
7.330268,middle,Left,1,-5.4677,-3.9648,-12.9657,-0.006626,0.039940,0.050226,24.431,-45.437,34.492
7.330268,ring,Left,1,-1.3828,-4.8064,-31.4716,-0.000800,-0.004691,-0.030141,33.654,-34.166,42.823
7.330268,pinky,Left,1,4.1397,-17.6569,-18.5992,0.020916,0.042387,0.016069,29.470,-22.054,42.819
7.372665,thumb,Left,1,-24.6558,27.4403,7.9627,-0.002173,0.000482,0.107499,-20.093,-28.354,-10.196
7.372665,index,Left,1,-6.4969,-14.2514,-19.8717,0.021139,-0.007081,-0.063684,6.491,-37.880,29.771
7.372665,middle,Left,1,-9.2839,1.4854,-11.7955,-0.016351,-0.029430,-0.086941,24.603,-45.478,34.662
7.372665,ring,Left,1,-1.7793,-9.1073,-14.0276,-0.001487,-0.003964,0.016993,33.659,-34.280,42.877
7.372665,pinky,Left,1,-3.1066,-21.5584,-3.1678,0.011456,0.046543,0.024030,29.461,-22.181,42.856
7.412107,thumb,Left,1,12.3874,3.6406,22.3912,0.017220,0.014128,0.298972,-20.428,-28.721,-10.190
7.412107,index,Left,1,-3.3396,18.7449,11.5820,0.015391,-0.020921,-0.099789,6.589,-38.347,29.769
7.412107,middle,Left,1,-5.5895,11.9521,23.5289,-0.010182,-0.045780,-0.119767,24.823,-45.735,34.978
7.412107,ring,Left,1,-2.2404,-1.9308,27.0973,0.018750,-0.005397,-0.012758,33.798,-34.426,43.162
7.412107,pinky,Left,1,-15.5762,11.6452,24.1767,0.012232,-0.000646,-0.026907,29.701,-22.172,43.254
7.452672,thumb,Left,1,17.4783,7.3696,43.7037,0.053828,-0.026823,0.151217,-20.639,-29.005,-10.729
7.452672,index,Left,1,-13.4029,41.2884,38.5366,0.044851,-0.055238,-0.141769,6.931,-39.057,29.911
7.452672,middle,Left,1,1.3074,22.3284,56.3964,0.007590,-0.073205,-0.130683,25.171,-46.373,35.325
7.452672,ring,Left,1,1.4007,23.0624,49.3183,0.018165,-0.009512,0.083588,34.290,-34.727,43.650
7.452672,pinky,Left,1,-13.3415,24.4390,48.2894,0.046893,0.009981,0.065394,29.891,-22.519,43.837
7.494341,thumb,Left,1,21.4704,-0.7736,13.7846,0.042355,-0.032453,-0.104992,-20.772,-28.969,-10.508
7.494341,index,Left,1,-1.9507,32.8539,32.5623,0.016765,-0.019591,-0.009274,6.838,-39.171,29.977
7.494341,middle,Left,1,10.1539,12.9535,46.9227,0.016284,-0.024962,-0.020061,25.137,-46.591,35.454
7.494341,ring,Left,1,-4.9630,16.8404,43.2902,0.022915,-0.025943,0.052277,34.262,-34.771,43.879
7.494341,pinky,Left,1,-6.7586,27.3413,35.4616,0.025924,0.031779,0.078017,30.100,-22.564,43.803
7.535331,thumb,Left,1,-18.3598,16.5321,-24.0150,0.016283,0.009451,-0.067537,-20.415,-28.224,-10.450
7.535331,index,Left,1,-8.0608,-19.8357,-5.0902,0.020423,-0.012801,-0.092813,6.711,-38.263,29.936
7.535331,middle,Left,1,4.9582,-9.8964,-5.6932,0.002503,-0.016150,-0.013590,24.765,-46.013,35.168
7.535331,ring,Left,1,1.1177,-2.2662,1.9327,-0.008568,0.002196,0.086089,33.907,-34.600,43.469
7.535331,pinky,Left,1,2.3500,-5.5025,8.9908,-0.025872,0.032750,0.075606,29.770,-22.563,43.570
7.576043,thumb,Left,1,-13.9089,1.9424,-56.9611,-0.037571,0.028621,0.060390,-20.391,-28.090,-10.136
7.576043,index,Left,1,4.5192,-57.1202,-32.8392,0.013643,0.031507,0.049019,6.429,-37.861,30.024
7.576043,middle,Left,1,-9.2193,-38.4311,-42.3819,0.008740,0.019111,0.052603,24.410,-45.656,35.238
7.576043,ring,Left,1,-2.3393,-26.5166,-32.0616,-0.002614,-0.007625,-0.039257,33.678,-34.418,43.388
7.576043,pinky,Left,1,8.6706,-6.4883,-32.2883,-0.046609,-0.004100,-0.003175,29.877,-22.307,43.366
7.617519,thumb,Left,1,-28.1402,11.8838,-50.9492,-0.027319,0.067213,0.213893,-20.214,-27.678,-10.131
7.617519,index,Left,1,-2.5947,-61.2111,-49.1383,0.026961,0.013213,-0.159535,6.319,-37.302,29.803
7.617519,middle,Left,1,-19.4107,-37.5927,-71.2715,-0.015370,-0.022322,-0.115218,24.193,-45.005,34.845
7.617519,ring,Left,1,4.1816,-24.5573,-57.2580,-0.031472,0.021351,-0.011764,33.453,-34.129,42.876
7.617519,pinky,Left,1,-7.7390,-34.7025,-40.6303,-0.052313,-0.022864,-0.017136,29.196,-22.143,43.146
7.658347,thumb,Left,1,11.3109,-16.3063,14.8982,0.005582,-0.042122,-0.028141,-20.501,-28.529,-10.415
7.658347,index,Left,1,22.3491,10.3926,-1.7469,0.034621,0.056707,0.108682,6.125,-38.256,29.752
7.658347,middle,Left,1,5.9025,1.1360,-5.0462,0.007145,0.003151,-0.103178,24.494,-45.823,34.995
