sample_offset,num_samples,watch_ts_ms
0,1920,1784681231432
1920,1920,1784681231472
3840,1920,1784681231513
5760,1920,1784681231552
7680,1920,1784681231592
9600,1920,1784681231633
11520,1920,1784681231671
13440,1920,1784681231713
15360,1920,1784681231753
17280,1920,1784681231793
19200,1920,1784681231833
21120,1920,1784681231871
23040,1920,1784681231913
24960,1920,1784681231953
26880,1920,1784681231992
28800,1920,1784681232033
30720,1920,1784681232072
32640,1920,1784681232113
34560,1920,1784681232153
36480,1920,1784681232192
38400,1920,1784681232232
40320,1920,1784681232273
42240,1920,1784681232313
44160,1920,1784681232353
46080,1920,1784681232393
48000,1920,1784681232434
49920,1920,1784681232473
51840,1920,1784681232513
53760,1920,1784681232553
55680,1920,1784681232594
57600,1920,1784681232633
59520,1920,1784681232673
61440,1920,1784681232712
63360,1920,1784681232753
65280,1920,1784681232791
67200,1920,1784681232834
69120,1920,1784681232874
71040,1920,1784681232913
72960,1920,1784681232953
74880,1920,1784681232994
76800,1920,1784681233032
78720,1920,1784681233073
80640,1920,1784681233114
82560,1920,1784681233154
84480,1920,1784681233194
86400,1920,1784681233235
88320,1920,1784681233273
90240,1920,1784681233314
92160,1920,1784681233353
94080,1920,1784681233392
96000,1920,1784681233432
97920,1920,1784681233472
99840,1920,1784681233513
101760,1920,1784681233553
103680,1920,1784681233593
105600,1920,1784681233633
107520,1920,1784681233672
109440,1920,1784681233712
111360,1920,1784681233752
113280,1920,1784681233793
115200,1920,1784681233832
117120,1920,1784681233876
119040,1920,1784681233912
120960,1920,1784681233951
122880,1920,1784681233993
124800,1920,1784681234033
126720,1920,1784681234073
128640,1920,1784681234112
130560,1920,1784681234152
132480,1920,1784681234192
134400,1920,1784681234232
136320,1920,1784681234271
138240,1920,1784681234311
140160,1920,1784681234351
142080,1920,1784681234393
144000,1920,1784681234434
145920,1920,1784681234473
147840,1920,1784681234515
149760,1920,1784681234553
151680,1920,1784681234593
153600,1920,1784681234633
155520,1920,1784681234674
157440,1920,1784681234712
159360,1920,1784681234753
161280,1920,1784681234791
163200,1920,1784681234833
165120,1920,1784681234872
167040,1920,1784681234912
168960,1920,1784681234954
170880,1920,1784681234993
172800,1920,1784681235033
174720,1920,1784681235073
176640,1920,1784681235114
178560,1920,1784681235153
180480,1920,1784681235193
182400,1920,1784681235233
184320,1920,1784681235270
186240,1920,1784681235310
188160,1920,1784681235349
190080,1920,1784681235391
192000,1920,1784681235433
193920,1920,1784681235473
195840,1920,1784681235513
197760,1920,1784681235553
199680,1920,1784681235593
201600,1920,1784681235632
203520,1920,1784681235672
205440,1920,1784681235712
207360,1920,1784681235752
209280,1920,1784681235794
211200,1920,1784681235832
213120,1920,1784681235873
215040,1920,1784681235911
216960,1920,1784681235952
218880,1920,1784681235994
220800,1920,1784681236032
222720,1920,1784681236072
224640,1920,1784681236113
226560,1920,1784681236154
228480,1920,1784681236194
230400,1920,1784681236232
232320,1920,1784681236273
234240,1920,1784681236314
236160,1920,1784681236353
238080,1920,1784681236393
240000,1920,1784681236433
241920,1920,1784681236474
243840,1920,1784681236512
245760,1920,1784681236551
247680,1920,1784681236593
249600,1920,1784681236634
251520,1920,1784681236672
253440,1920,1784681236712
255360,1920,1784681236753
257280,1920,1784681236793
259200,1920,1784681236833
261120,1920,1784681236873
263040,1920,1784681236914
264960,1920,1784681236954
266880,1920,1784681236992
268800,1920,1784681237035
270720,1920,1784681237073
272640,1920,1784681237113
274560,1920,1784681237152
276480,1920,1784681237190
278400,1920,1784681237232
280320,1920,1784681237272
282240,1920,1784681237312
284160,1920,1784681237351
286080,1920,1784681237391
288000,1920,1784681237431
289920,1920,1784681237472
291840,1920,1784681237514
293760,1920,1784681237553
295680,1920,1784681237592
297600,1920,1784681237633
299520,1920,1784681237673
301440,1920,1784681237711
303360,1920,1784681237751
305280,1920,1784681237792
307200,1920,1784681237830
309120,1920,1784681237869
311040,1920,1784681237910
312960,1920,1784681237952
314880,1920,1784681237992
316800,1920,1784681238033
318720,1920,1784681238073
320640,1920,1784681238113
322560,1920,1784681238153
324480,1920,1784681238193
326400,1920,1784681238234
328320,1920,1784681238273
330240,1920,1784681238314
332160,1920,1784681238353
334080,1920,1784681238394
336000,1920,1784681238433
337920,1920,1784681238471
339840,1920,1784681238512
341760,1920,1784681238553
343680,1920,1784681238593
345600,1920,1784681238632
347520,1920,1784681238672
349440,1920,1784681238713
351360,1920,1784681238753
353280,1920,1784681238794
355200,1920,1784681238833
357120,1920,1784681238874
359040,1920,1784681238913
360960,1920,1784681238953
362880,1920,1784681238993
364800,1920,1784681239033
366720,1920,1784681239073
368640,1920,1784681239113
370560,1920,1784681239152
372480,1920,1784681239193
374400,1920,1784681239232
376320,1920,1784681239273
378240,1920,1784681239314
380160,1920,1784681239353
382080,1920,1784681239393
384000,1920,1784681239433
385920,1920,1784681239472
387840,1920,1784681239513
389760,1920,1784681239553
391680,1920,1784681239593
393600,1920,1784681239630
395520,1920,1784681239669
397440,1920,1784681239711
399360,1920,1784681239750
401280,1920,1784681239792
403200,1920,1784681239832
405120,1920,1784681239873
407040,1920,1784681239912
408960,1920,1784681239952
410880,1920,1784681239992
412800,1920,1784681240033
414720,1920,1784681240073
416640,1920,1784681240112
418560,1920,1784681240153
420480,1920,1784681240192
422400,1920,1784681240233
424320,1920,1784681240271
426240,1920,1784681240314
428160,1920,1784681240352
430080,1920,1784681240392
432000,1920,1784681240431
433920,1920,1784681240474
435840,1920,1784681240512
437760,1920,1784681240553
439680,1920,1784681240592
441600,1920,1784681240635
443520,1920,1784681240672
445440,1920,1784681240714
447360,1920,1784681240754
449280,1920,1784681240793
451200,1920,1784681240833
453120,1920,1784681240874
455040,1920,1784681240912
456960,1920,1784681240953
458880,1920,1784681240993
460800,1920,1784681241032
462720,1920,1784681241074
464640,1920,1784681241111
466560,1920,1784681241153
468480,1920,1784681241192
470400,1920,1784681241232
472320,1920,1784681241273
474240,1920,1784681241313
476160,1920,1784681241352
478080,1920,1784681241391
480000,1920,1784681241433
481920,1920,1784681241473
483840,1920,1784681241513
485760,1920,1784681241552
487680,1920,1784681241592
489600,1920,1784681241631
491520,1920,1784681241672
493440,1920,1784681241713
495360,1920,1784681241753
497280,1920,1784681241792
499200,1920,1784681241832
501120,1920,1784681241873
503040,1920,1784681241912
504960,1920,1784681241953
506880,1920,1784681241994
508800,1920,1784681242034
510720,1920,1784681242074
512640,1920,1784681242113
514560,1920,1784681242153
516480,1920,1784681242192
518400,1920,1784681242233
520320,1920,1784681242274
522240,1920,1784681242314
524160,1920,1784681242353
526080,1920,1784681242392
528000,1920,1784681242430
529920,1920,1784681242470
531840,1920,1784681242515
533760,1920,1784681242550
535680,1920,1784681242590
537600,1920,1784681242632
539520,1920,1784681242673
541440,1920,1784681242714
543360,1920,1784681242753
545280,1920,1784681242793
547200,1920,1784681242832
549120,1920,1784681242871
551040,1920,1784681242911
552960,1920,1784681242952
554880,1920,1784681242991
556800,1920,1784681243032
558720,1920,1784681243073
560640,1920,1784681243113
562560,1920,1784681243152
564480,1920,1784681243193
566400,1920,1784681243233
568320,1920,1784681243272
570240,1920,1784681243313
572160,1920,1784681243351
574080,1920,1784681243391
576000,1920,1784681243432
577920,1920,1784681243471
579840,1920,1784681243513
581760,1920,1784681243552
583680,1920,1784681243593
585600,1920,1784681243632
587520,1920,1784681243670
589440,1920,1784681243713
591360,1920,1784681243753
593280,1920,1784681243791
595200,1920,1784681243833
597120,1920,1784681243873
599040,1920,1784681243914
600960,1920,1784681243954
602880,1920,1784681243993
604800,1920,1784681244032
606720,1920,1784681244073
608640,1920,1784681244114
610560,1920,1784681244153
612480,1920,1784681244193
614400,1920,1784681244233
616320,1920,1784681244272
618240,1920,1784681244313
620160,1920,1784681244353
622080,1920,1784681244393
624000,1920,1784681244433
625920,1920,1784681244473
627840,1920,1784681244512
629760,1920,1784681244554
631680,1920,1784681244593
633600,1920,1784681244632
635520,1920,1784681244675
637440,1920,1784681244712
639360,1920,1784681244752
641280,1920,1784681244793
643200,1920,1784681244833
645120,1920,1784681244872
647040,1920,1784681244911
648960,1920,1784681244951
650880,1920,1784681244993
652800,1920,1784681245033
654720,1920,1784681245074
656640,1920,1784681245113
658560,1920,1784681245153
660480,1920,1784681245192
662400,1920,1784681245234
664320,1920,1784681245272
666240,188790,
855030,1920,1784741428997
856950,1920,1784741429035
858870,1920,1784741429075
860790,1920,1784741429115
862710,1920,1784741429155
864630,1920,1784741429195
866550,1920,1784741429235
868470,1920,1784741429276
870390,1920,1784741429318
872310,1920,1784741429359
874230,1920,1784741429399
876150,1920,1784741429439
878070,1920,1784741429479
879990,1920,1784741429519
881910,1920,1784741429559
883830,1920,1784741429599
885750,1920,1784741429639
887670,1920,1784741429679
889590,1920,1784741429715
891510,1920,1784741429756
893430,1920,1784741429795
895350,1920,1784741429835
897270,1920,1784741429874
899190,1920,1784741429915
901110,1920,1784741429955
903030,1920,1784741429994
904950,1920,1784741430034
906870,1920,1784741430075
908790,1920,1784741430115
910710,1920,1784741430160
912630,1920,1784741430195
914550,1920,1784741430236
916470,1920,1784741430275
918390,1920,1784741430315
920310,1920,1784741430356
922230,1920,1784741430397
924150,1920,1784741430437
926070,1920,1784741430478
927990,1920,1784741430519
929910,1920,1784741430559
931830,1920,1784741430598
933750,1920,1784741430639
935670,1920,1784741430678
937590,1920,1784741430720
939510,1920,1784741430760
941430,1920,1784741430799
943350,1920,1784741430839
945270,1920,1784741430878
947190,1920,1784741430919
949110,1920,1784741430959
951030,1920,1784741430998
952950,1920,1784741431039
954870,1920,1784741431079
956790,1920,1784741431119
958710,1920,1784741431157
960630,1920,1784741431198
962550,1920,1784741431238
964470,1920,1784741431280
966390,1920,1784741431319
968310,1920,1784741431356
970230,1920,1784741431395
972150,1920,1784741431449
974070,1920,1784741431476
975990,1920,1784741431517
977910,1920,1784741431556
979830,1920,1784741431595
981750,1920,1784741431636
983670,1920,1784741431677
985590,1920,1784741431718
987510,1920,1784741431757
989430,1920,1784741431797
991350,1920,1784741431839
993270,1920,1784741431878
995190,1920,1784741431918
997110,1920,1784741431958
999030,1920,1784741432000
1000950,1920,1784741432039
1002870,1920,1784741432077
1004790,1920,1784741432118
1006710,1920,1784741432159
1008630,1920,1784741432199
1010550,1920,1784741432240
1012470,1920,1784741432279
1014390,1920,1784741432319
1016310,1920,1784741432360
1018230,1920,1784741432399
1020150,1920,1784741432439
1022070,1920,1784741432479
1023990,1920,1784741432520
1025910,1920,1784741432560
1027830,1920,1784741432598
1029750,1920,1784741432638
1031670,1920,1784741432677
1033590,1920,1784741432720
1035510,1920,1784741432758
1037430,1920,1784741432799
1039350,1920,1784741432839
1041270,1920,1784741432879
1043190,1920,1784741432919
1045110,1920,1784741432960
1047030,1920,1784741432999
1048950,1920,1784741433036
1050870,1920,1784741433077
1052790,1920,1784741433115
1054710,1920,1784741433155
1056630,1920,1784741433196
1058550,1920,1784741433236
1060470,1920,1784741433276
1062390,1920,1784741433318
1064310,1920,1784741433357
1066230,1920,1784741433398
1068150,1920,1784741433438
1070070,1920,1784741433477
1071990,1920,1784741433517
1073910,1920,1784741433557
1075830,1920,1784741433599
1077750,1920,1784741433639
1079670,1920,1784741433678
1081590,1920,1784741433718
1083510,1920,1784741433759
1085430,1920,1784741433798
1087350,1920,1784741433839
1089270,1920,1784741433879
1091190,1920,1784741433919
1093110,1920,1784741433959
1095030,1920,1784741433999
1096950,1920,1784741434039
1098870,1920,1784741434078
1100790,1920,1784741434119
1102710,1920,1784741434158
1104630,1920,1784741434197
1106550,1920,1784741434236
1108470,1920,1784741434277
1110390,1920,1784741434318
1112310,1920,1784741434358
1114230,1920,1784741434397
1116150,1920,1784741434439
1118070,1920,1784741434479
1119990,1920,1784741434518
1121910,1920,1784741434559
1123830,1920,1784741434598
1125750,1920,1784741434638
1127670,1920,1784741434678
1129590,1920,1784741434719
1131510,1920,1784741434759
1133430,1920,1784741434799
1135350,1920,1784741434839
1137270,1920,1784741434879
1139190,1920,1784741434919
1141110,1920,1784741434960
1143030,1920,1784741435000
1144950,1920,1784741435039
1146870,1920,1784741435079
1148790,1920,1784741435119
1150710,1920,1784741435159
1152630,1920,1784741435200
1154550,1920,1784741435239
1156470,1920,1784741435280
1158390,1920,1784741435320
1160310,1920,1784741435359
1162230,1920,1784741435399
1164150,1920,1784741435440
1166070,1920,1784741435479
1167990,1920,1784741435522
1169910,1920,1784741435558
1171830,1920,1784741435599
1173750,1920,1784741435639
1175670,1920,1784741435679
1177590,1920,1784741435718
1179510,1920,1784741435759
1181430,1920,1784741435799
1183350,1920,1784741435838
1185270,1920,1784741435879
1187190,1920,1784741435918
1189110,1920,1784741435958
1191030,1920,1784741436000
1192950,1920,1784741436038
1194870,1920,1784741436079
1196790,1920,1784741436119
1198710,1920,1784741436158
1200630,1920,1784741436198
1202550,1920,1784741436238
1204470,1920,1784741436275
1206390,1920,1784741436316
1208310,1920,1784741436356
1210230,1920,1784741436397
1212150,1920,1784741436437
1214070,1920,1784741436478
1215990,1920,1784741436518
1217910,1920,1784741436558
1219830,1920,1784741436598
1221750,1920,1784741436639
1223670,1920,1784741436679
1225590,1920,1784741436718
1227510,1920,1784741436758
1229430,1920,1784741436798
1231350,1920,1784741436839
1233270,1920,1784741436878
1235190,1920,1784741436918
1237110,1920,1784741436960
1239030,1920,1784741436999
1240950,1920,1784741437039
1242870,1920,1784741437080
1244790,1920,1784741437119
1246710,1920,1784741437160
1248630,1920,1784741437200
1250550,1920,1784741437240
1252470,1920,1784741437280
1254390,1920,1784741437323
1256310,1920,1784741437360
1258230,1920,1784741437399
1260150,1920,1784741437438
1262070,1920,1784741437479
1263990,1920,1784741437519
1265910,1920,1784741437559
1267830,1920,1784741437599
1269750,1920,1784741437639
1271670,1920,1784741437678
1273590,1920,1784741437719
1275510,1920,1784741437759
1277430,1920,1784741437798
1279350,1920,1784741437836
1281270,1920,1784741437878
1283190,1920,1784741437918
1285110,1920,1784741437959
1287030,1920,1784741437999
1288950,1920,1784741438039
1290870,1920,1784741438080
1292790,1920,1784741438119
1294710,1920,1784741438159
1296630,1920,1784741438199
1298550,1920,1784741438239
1300470,1920,1784741438278
1302390,1920,1784741438319
1304310,1920,1784741438357
1306230,1920,1784741438400
1308150,1920,1784741438439
1310070,1920,1784741438477
1311990,1920,1784741438518
1313910,1920,1784741438559
1315830,1920,1784741438598
1317750,1920,1784741438637
1319670,1920,1784741438678
1321590,1920,1784741438717
1323510,1920,1784741438758
1325430,1920,1784741438797
1327350,1920,1784741438839
1329270,1920,1784741438878
1331190,1920,1784741438918
1333110,1920,1784741438959
1335030,1920,1784741438997
1336950,1920,1784741439038
1338870,1920,1784741439079
1340790,1920,1784741439119
1342710,1920,1784741439158
1344630,1920,1784741439197
1346550,1920,1784741439238
1348470,1920,1784741439278
1350390,1920,1784741439318
1352310,1920,1784741439359
1354230,1920,1784741439395
1356150,1920,1784741439436
1358070,1920,1784741439478
1359990,1920,1784741439519
1361910,1920,1784741439557
1363830,1920,1784741439598
1365750,1920,1784741439638
1367670,1920,1784741439679
1369590,1920,1784741439718
1371510,1920,1784741439759
1373430,1920,1784741439798
1375350,1920,1784741439837
1377270,1920,1784741439878
1379190,1920,1784741439919
1381110,1920,1784741439959
1383030,1920,1784741439999
1384950,1920,1784741440040
1386870,1920,1784741440079
1388790,1920,1784741440120
1390710,1920,1784741440160
1392630,1920,1784741440199
1394550,1920,1784741440238
1396470,1920,1784741440279
1398390,1920,1784741440319
1400310,1920,1784741440359
1402230,1920,1784741440399
1404150,1920,1784741440439
1406070,1920,1784741440480
1407990,1920,1784741440519
1409910,1920,1784741440559
1411830,1920,1784741440600
1413750,1920,1784741440639
1415670,1920,1784741440679
1417590,1920,1784741440716
1419510,1920,1784741440759
1421430,1920,1784741440798
1423350,1920,1784741440836
1425270,1920,1784741440876
1427190,1920,1784741440915
1429110,1920,1784741440956
1431030,1920,1784741440997
1432950,1920,1784741441039
1434870,1920,1784741441079
1436790,1920,1784741441118
1438710,1920,1784741441158
1440630,1920,1784741441197
1442550,1920,1784741441239
1444470,1920,1784741441278
1446390,1920,1784741441318
1448310,1920,1784741441358
1450230,1920,1784741441398
1452150,1920,1784741441439
1454070,1920,1784741441480
1455990,1920,1784741441519
1457910,1920,1784741441558
1459830,1920,1784741441598
1461750,1920,1784741441640
1463670,1920,1784741441678
1465590,1920,1784741441719
1467510,1920,1784741441759
1469430,1920,1784741441799
1471350,1920,1784741441838
1473270,1920,1784741441878
1475190,1920,1784741441918
1477110,1920,1784741441958
1479030,1920,1784741442000
1480950,1920,1784741442037
1482870,1920,1784741442079
1484790,1920,1784741442118
1486710,1920,1784741442158
1488630,1920,1784741442198
1490550,1920,1784741442238
1492470,1920,1784741442278
1494390,1920,1784741442318
1496310,1920,1784741442359
1498230,1920,1784741442400
1500150,1920,1784741442438
1502070,1920,1784741442477
1503990,1920,1784741442518
1505910,1920,1784741442560
1507830,1920,1784741442599
1509750,1920,1784741442638
1511670,1920,1784741442679
1513590,1920,1784741442718
1515510,1920,1784741442758
1517430,1920,1784741442799
1519350,1920,1784741442837
1521270,1920,1784741442878
1523190,1920,1784741442919
1525110,1920,1784741442959
1527030,1920,1784741442998
1528950,1920,1784741443039
1530870,1920,1784741443078
1532790,1920,1784741443118
1534710,1920,1784741443159
1536630,1920,1784741443198
1538550,1920,1784741443239
1540470,1920,1784741443279
1542390,1920,1784741443318
1544310,1920,1784741443359
1546230,1920,1784741443399
1548150,1920,1784741443438
1550070,1920,1784741443479
1551990,1920,1784741443517
1553910,1920,1784741443559
1555830,1920,1784741443600
1557750,1920,1784741443640
1559670,1920,1784741443679
1561590,1920,1784741443720
1563510,1920,1784741443758
1565430,1920,1784741443799
1567350,1920,1784741443839
1569270,1920,1784741443879
1571190,1920,1784741443919
1573110,1920,1784741443958
1575030,1920,1784741443999
1576950,1920,1784741444038
1578870,1920,1784741444078
1580790,1920,1784741444119
1582710,1920,1784741444158
1584630,1920,1784741444198
1586550,1920,1784741444239
1588470,1920,1784741444278
1590390,1920,1784741444318
1592310,1920,1784741444359
1594230,1920,1784741444399
1596150,1920,1784741444439
1598070,1920,1784741444480
1599990,1920,1784741444518
1601910,1920,1784741444558
1603830,1920,1784741444598
1605750,1920,1784741444639
1607670,1920,1784741444679
1609590,1920,1784741444719
1611510,1920,1784741444759
1613430,1920,1784741444799
1615350,1920,1784741444838
1617270,1920,1784741444878
1619190,1920,1784741444919
1621110,1920,1784741444959
1623030,1920,1784741444998
1624950,1920,1784741445039
1626870,1920,1784741445079
1628790,1920,1784741445117
1630710,1920,1784741445159
1632630,1920,1784741445198
1634550,1920,1784741445238
1636470,1920,1784741445279
1638390,1920,1784741445319
1640310,1920,1784741445360
1642230,1920,1784741445399
1644150,1920,1784741445440
1646070,1920,1784741445479
1647990,1920,1784741445516
1649910,1920,1784741445555
1651830,1920,1784741445595
1653750,1920,1784741445636
1655670,1920,1784741445677
1657590,1920,1784741445716
1659510,1920,1784741445758
1661430,1920,1784741445799
1663350,1920,1784741445838
1665270,1920,1784741445877
1667190,1920,1784741445915
1669110,1920,1784741445956
1671030,1920,1784741445997
1672950,1920,1784741446039
1674870,1920,1784741446080
1676790,1920,1784741446117
1678710,1920,1784741446159
1680630,1920,1784741446198
1682550,1920,1784741446241
1684470,1920,1784741446280
1686390,1920,1784741446317
1688310,1920,1784741446358
1690230,1920,1784741446398
1692150,1920,1784741446439
1694070,1920,1784741446478
1695990,1920,1784741446519
1697910,1920,1784741446558
1699830,1920,1784741446598
