time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.031927,thumb,Left,1,44.7860,-52.9205,4.6097,-0.200555,0.196640,0.322004,-30.284,-28.734,34.904
0.031927,index,Left,1,-19.3592,7.6377,-50.9645,-0.084392,-0.039956,-0.142616,-1.865,-61.684,36.721
0.031927,middle,Left,1,-10.0849,22.4920,-66.2148,0.031367,0.001624,0.139349,22.018,-67.656,45.767
0.031927,ring,Left,1,3.9301,-3.7574,-45.6019,0.102863,0.043825,0.172390,36.871,-51.815,45.667
0.031927,pinky,Left,1,5.5025,-7.6630,-3.7702,0.000239,0.002255,0.080609,44.623,-34.434,42.143
0.073788,thumb,Left,1,-27.3279,-99.3244,41.4092,-0.111285,0.102258,0.402590,-30.006,-28.685,33.170
0.073788,index,Left,1,1.8878,-40.1829,-50.8946,0.019371,-0.030450,-0.137411,-2.355,-60.823,37.009
0.073788,middle,Left,1,-13.7263,-13.6784,-46.6240,0.031979,-0.005997,0.089421,21.568,-66.934,46.046
0.073788,ring,Left,1,-4.1284,-20.7792,-41.5002,0.055795,0.015373,0.122734,36.589,-51.314,45.668
0.073788,pinky,Left,1,1.7708,-17.9092,-23.7554,-0.006420,-0.043260,-0.082731,44.287,-34.189,41.908
0.113978,thumb,Left,1,55.9739,-83.5904,11.1687,-0.131784,0.090513,0.246712,-29.043,-28.357,34.064
0.113978,index,Left,1,-27.4365,-70.6205,-40.0833,0.077261,-0.039944,-0.169956,-2.305,-60.251,37.885
0.113978,middle,Left,1,-21.9806,-37.7092,-69.6864,0.032136,-0.051969,-0.015583,21.473,-66.450,46.488
0.113978,ring,Left,1,-9.0983,-25.3425,-60.4469,-0.010004,-0.049483,0.089559,36.532,-50.976,46.085
0.113978,pinky,Left,1,14.6785,-37.5895,-50.3715,-0.000990,-0.099824,-0.149300,43.934,-34.015,41.875
0.155467,thumb,Left,1,-33.2254,-131.3811,53.9415,0.032817,-0.050119,0.344415,-28.570,-28.638,31.871
0.155467,index,Left,1,-45.2609,-90.8083,1.5289,0.159789,-0.067942,-0.185504,-2.315,-59.534,38.201
0.155467,middle,Left,1,-30.0978,-77.5019,-26.5068,0.078427,-0.050513,-0.038135,21.021,-65.623,46.658
0.155467,ring,Left,1,-37.4638,-36.8728,-39.4856,-0.032861,-0.076155,-0.010236,36.374,-50.337,45.975
0.155467,pinky,Left,1,-2.6939,-35.1435,-59.9924,-0.005741,-0.057463,-0.137864,43.622,-33.652,41.596
0.196166,thumb,Left,1,24.6656,-6.7977,2.6770,-0.008454,-0.138466,-0.050523,-29.121,-28.758,32.995
0.196166,index,Left,1,-35.6757,14.7416,47.1574,0.073109,-0.079878,-0.112001,-1.573,-60.796,38.830
0.196166,middle,Left,1,1.1142,1.6668,54.5782,0.067869,-0.045301,0.175686,21.415,-67.132,47.855
0.196166,ring,Left,1,-28.7888,4.8746,64.0857,0.025720,-0.159185,-0.073019,36.560,-51.292,47.999
0.196166,pinky,Left,1,-21.4917,0.1723,12.0586,0.076856,-0.110040,-0.084698,43.864,-34.232,42.767
