time_aligned,sensor,v1,v2,v3
0.569760,gyro,0.003665,0.004887,0.000000
0.574760,acc,-0.067038,0.093374,9.560047
0.575760,gyro,0.001222,0.007330,0.000000
0.589760,acc,-0.071826,0.112527,9.574412
0.590760,gyro,-0.001222,0.000000,0.000000
0.595760,acc,-0.076614,0.143652,9.524135
0.595760,gyro,0.003665,-0.006109,0.000000
0.605760,acc,-0.059855,0.071826,9.540894
0.606760,gyro,0.002443,-0.003665,0.000000
0.615760,acc,-0.100556,0.093374,9.569624
0.616760,gyro,-0.001222,0.004887,0.000000
0.626760,acc,-0.117316,0.117316,9.504981
0.626760,gyro,0.001222,0.003665,0.000000
0.636760,acc,-0.086191,0.093374,9.564836
0.637760,gyro,-0.001222,-0.001222,0.000000
0.648760,acc,-0.100556,0.055067,9.538500
0.648760,gyro,0.001222,-0.003665,0.001222
0.657760,acc,-0.079009,0.069432,9.600749
0.657760,gyro,-0.001222,0.001222,0.000000
0.667760,acc,-0.023942,0.119710,9.471462
0.667760,gyro,0.003665,0.004887,0.000000
0.676760,acc,-0.105345,0.026336,9.569624
0.676760,gyro,-0.001222,0.000000,0.000000
0.688760,acc,-0.062249,0.093374,9.533711
0.688760,gyro,0.001222,-0.002443,-0.001222
0.697760,acc,-0.074220,0.083797,9.445126
0.697760,gyro,0.000000,-0.001222,0.000000
0.706760,acc,-0.081403,0.055067,9.588778
0.706760,gyro,0.000000,0.001222,0.000000
0.717760,acc,-0.052672,0.095768,9.557653
0.717760,gyro,0.001222,0.002443,0.000000
0.728760,acc,-0.074220,0.069432,9.591172
0.729760,gyro,-0.001222,0.001222,0.000000
0.737760,acc,-0.038307,0.090980,9.524135
0.737760,gyro,0.001222,0.000000,0.001222
0.749760,acc,-0.047884,0.043096,9.536105
0.750760,gyro,-0.001222,0.001222,0.000000
0.756760,acc,-0.069432,0.062249,9.485827
0.756760,gyro,0.001222,0.002443,0.001222
0.768760,acc,-0.043096,0.083797,9.481039
0.769760,gyro,0.001222,0.002443,0.000000
0.777760,acc,-0.076614,0.081403,9.543288
0.779760,gyro,0.002443,0.000000,-0.001222
0.788760,acc,-0.021548,0.090980,9.459491
0.789760,gyro,0.002443,0.000000,0.001222
0.798760,acc,-0.067038,0.136469,9.528923
0.798760,gyro,0.001222,0.002443,0.001222
0.807760,acc,-0.057461,0.083797,9.536105
0.808760,gyro,0.001222,-0.002443,0.000000
0.815760,acc,-0.086191,0.107739,9.557653
0.816760,gyro,-0.002443,-0.002443,0.000000
0.828760,acc,-0.062249,0.043096,9.476251
0.828760,gyro,0.002443,0.002443,0.000000
0.837760,acc,-0.064643,0.083797,9.488221
0.838760,gyro,-0.001222,0.002443,0.000000
0.848760,acc,-0.114922,0.076614,9.509769
0.848760,gyro,0.002443,-0.003665,0.000000
0.857760,acc,-0.079009,0.069432,9.531317
0.857760,gyro,0.000000,-0.001222,0.000000
0.868760,acc,-0.076614,0.050278,9.655815
0.869760,gyro,0.000000,0.003665,0.000000
0.877760,acc,-0.028730,0.064643,9.526528
0.877760,gyro,0.000000,0.002443,0.001222
0.890760,acc,-0.062249,0.100556,9.516952
0.891760,gyro,0.001222,-0.002443,0.000000
0.898760,acc,-0.131681,0.081403,9.572019
0.898760,gyro,0.001222,-0.004887,0.000000
0.911760,acc,-0.067038,0.098162,9.538500
0.911760,gyro,-0.002443,0.000000,0.000000
0.917760,acc,-0.062249,0.067038,9.562442
0.917760,gyro,0.002443,0.008552,0.001222
0.928760,acc,-0.035913,0.074220,9.550470
0.929760,gyro,-0.001222,0.003665,0.001222
0.937760,acc,-0.023942,0.071826,9.595961
0.938760,gyro,0.001222,-0.003665,0.001222
0.949760,acc,-0.057461,0.100556,9.471462
0.949760,gyro,-0.002443,-0.003665,0.000000
0.957760,acc,-0.055067,0.064643,9.588778
0.958760,gyro,-0.001222,0.007330,0.000000
0.969760,acc,-0.062249,0.105345,9.603143
0.969760,gyro,0.001222,0.002443,0.001222
0.978760,acc,-0.057461,0.086191,9.528923
0.980760,gyro,-0.001222,-0.003665,0.001222
0.989760,acc,-0.016759,0.064643,9.528923
0.989760,gyro,0.001222,-0.007330,0.001222
0.997760,acc,-0.047884,0.102951,9.567230
0.998760,gyro,-0.001222,0.001222,-0.001222
1.008760,acc,-0.079009,0.057461,9.495404
1.008760,gyro,0.001222,0.009774,0.000000
1.018760,acc,-0.059855,0.038307,9.476251
1.018760,gyro,0.001222,0.001222,0.000000
1.029760,acc,-0.062249,0.076614,9.574412
1.030760,gyro,0.000000,-0.007330,0.000000
1.039760,acc,-0.071826,0.019154,9.485827
1.039760,gyro,0.002443,-0.006109,0.000000
1.050760,acc,-0.074220,0.117316,9.485827
1.050760,gyro,0.001222,0.009774,0.000000
1.057760,acc,-0.062249,0.079009,9.538500
1.057760,gyro,0.002443,0.007330,0.000000
1.069760,acc,-0.105345,0.071826,9.454702
1.069760,gyro,-0.002443,-0.007330,0.000000
1.079760,acc,-0.064643,0.102951,9.239224
1.080760,gyro,0.001222,-0.004887,0.001222
1.088760,acc,-0.117316,0.062249,9.636662
1.089760,gyro,0.002443,0.000000,0.000000
1.097760,acc,-0.047884,0.071826,9.437943
1.098760,gyro,-0.003665,-0.002443,0.001222
1.109760,acc,-0.138864,0.086191,9.279925
1.109760,gyro,0.001222,-0.001222,0.001222
1.119760,acc,-0.050278,0.069432,9.813833
1.119760,gyro,0.004887,-0.002443,0.001222
1.128760,acc,-0.088585,0.119710,9.363723
1.128760,gyro,-0.006109,-0.007330,0.001222
1.137760,acc,-0.088585,0.040701,9.406818
1.138760,gyro,-0.003665,0.004887,0.000000
1.149760,acc,-0.112527,0.110133,9.701305
1.150760,gyro,0.002443,0.001222,0.000000
1.158760,acc,-0.110133,0.088585,9.588778
1.159760,gyro,-0.008552,-0.003665,0.001222
1.170760,acc,-0.119710,0.090980,9.253590
1.170760,gyro,0.000000,0.006109,0.000000
1.179760,acc,-0.028730,0.057461,9.840169
1.180760,gyro,0.004887,0.002443,0.000000
1.189760,acc,-0.064643,0.086191,9.512163
1.190760,gyro,-0.007330,-0.006109,0.000000
1.199760,acc,-0.043096,0.071826,9.457097
1.199760,gyro,0.002443,0.008552,-0.001222
1.210760,acc,-0.090980,0.083797,9.725247
1.210760,gyro,0.000000,0.000000,0.000000
1.217760,acc,-0.100556,0.062249,9.512163
1.218760,gyro,-0.006109,-0.007330,0.000000
1.233760,acc,-0.069432,0.059855,9.430760
1.234760,gyro,0.004887,0.004887,0.000000
1.238760,acc,-0.069432,0.069432,9.651027
1.238760,gyro,0.002443,0.002443,-0.001222
1.249760,acc,-0.081403,0.105345,9.548077
1.249760,gyro,-0.004887,-0.002443,0.000000
1.258760,acc,-0.067038,0.079009,9.387665
1.258760,gyro,0.001222,0.000000,0.000000
1.270760,acc,-0.086191,0.057461,9.617508
1.270760,gyro,0.001222,0.003665,0.000000
1.279760,acc,-0.071826,0.079009,9.459491
1.280760,gyro,-0.001222,-0.002443,0.000000
1.289760,acc,-0.011971,0.076614,9.452309
1.289760,gyro,0.003665,0.001222,0.000000
1.299760,acc,-0.067038,0.093374,9.651027
1.299760,gyro,0.003665,-0.002443,0.001222
1.310760,acc,-0.074220,0.081403,9.576807
1.311760,gyro,-0.004887,-0.001222,0.001222
1.318760,acc,-0.040701,0.064643,9.562442
1.319760,gyro,0.001222,0.002443,0.000000
1.330760,acc,-0.050278,0.038307,9.569624
1.331760,gyro,0.000000,0.003665,0.000000
1.339760,acc,-0.069432,0.095768,9.564836
1.340760,gyro,0.000000,-0.003665,0.001222
1.350760,acc,-0.086191,0.038307,9.490616
1.351760,gyro,0.000000,0.000000,0.000000
1.359760,acc,-0.026336,0.031125,9.579201
1.360760,gyro,0.000000,0.004887,0.000000
1.370760,acc,-0.055067,0.095768,9.588778
1.371760,gyro,-0.001222,-0.002443,0.000000
1.379760,acc,-0.098162,0.098162,9.564836
1.380760,gyro,0.000000,-0.003665,0.000000
1.391760,acc,-0.062249,0.067038,9.545682
1.392760,gyro,0.001222,0.000000,0.000000
1.398760,acc,-0.076614,0.079009,9.562442
1.399760,gyro,0.000000,0.004887,0.000000
1.411760,acc,-0.098162,0.086191,9.471462
1.411760,gyro,0.002443,0.004887,0.001222
1.417760,acc,-0.047884,0.102951,9.490616
1.418760,gyro,-0.001222,-0.002443,0.000000
1.429760,acc,-0.071826,0.095768,9.550470
1.429760,gyro,0.001222,-0.004887,0.000000
1.440760,acc,-0.062249,0.114922,9.497798
1.441760,gyro,0.000000,0.004887,0.000000
1.451760,acc,-0.102951,0.064643,9.536105
1.451760,gyro,0.002443,0.004887,0.000000
1.459760,acc,-0.055067,0.095768,9.512163
1.460760,gyro,-0.001222,0.000000,0.001222
1.471760,acc,-0.074220,0.069432,9.543288
1.471760,gyro,0.001222,-0.006109,0.000000
1.480760,acc,-0.007183,0.031125,9.509769
1.481760,gyro,0.000000,-0.002443,0.000000
1.491760,acc,-0.079009,0.033519,9.531317
1.491760,gyro,0.000000,0.009774,0.001222
1.499760,acc,-0.059855,0.105345,9.524135
1.500760,gyro,0.003665,0.004887,0.001222
1.511760,acc,-0.045490,0.045490,9.521740
1.511760,gyro,-0.001222,-0.006109,0.000000
1.520760,acc,-0.045490,0.090980,9.495404
1.521760,gyro,0.000000,-0.004887,0.000000
1.532760,acc,-0.057461,0.067038,9.548077
1.532760,gyro,0.002443,0.009774,0.000000
1.540760,acc,-0.016759,0.059855,9.562442
1.540760,gyro,0.002443,0.003665,0.000000
1.553760,acc,-0.141258,0.059855,9.507375
1.554760,gyro,-0.001222,-0.006109,0.000000
1.560760,acc,-0.090980,0.074220,9.507375
1.560760,gyro,0.004887,-0.002443,0.001222
1.571760,acc,-0.069432,0.062249,9.538500
1.571760,gyro,0.001222,0.003665,0.000000
1.580760,acc,-0.076614,0.098162,9.545682
1.581760,gyro,-0.001222,0.004887,0.000000
1.591760,acc,-0.052672,0.079009,9.526528
1.591760,gyro,0.001222,0.000000,0.000000
1.601760,acc,-0.088585,0.119710,9.502586
1.601760,gyro,0.001222,-0.003665,0.000000
1.610760,acc,-0.076614,0.067038,9.490616
1.610760,gyro,0.006109,0.000000,0.001222
1.620760,acc,-0.067038,0.067038,9.524135
1.621760,gyro,0.000000,0.002443,0.000000
1.631760,acc,-0.083797,0.069432,9.591172
1.632760,gyro,-0.001222,0.006109,-0.001222
1.640760,acc,-0.047884,0.057461,9.521740
1.641760,gyro,-0.001222,-0.003665,0.000000
1.652760,acc,-0.059855,0.071826,9.574412
1.652760,gyro,0.001222,-0.002443,0.000000
1.660760,acc,-0.090980,0.050278,9.531317
1.661760,gyro,0.001222,0.001222,0.000000
1.670760,acc,-0.043096,0.071826,9.557653
1.670760,gyro,0.000000,0.002443,0.000000
1.680760,acc,-0.069432,0.062249,9.533711
1.680760,gyro,0.001222,0.001222,-0.001222
1.691760,acc,-0.026336,0.093374,9.538500
1.692760,gyro,0.000000,0.001222,0.000000
1.701760,acc,-0.069432,0.067038,9.469068
1.701760,gyro,0.003665,-0.001222,0.001222
1.712760,acc,-0.062249,0.083797,9.502586
1.712760,gyro,-0.001222,0.001222,-0.001222
1.720760,acc,-0.079009,0.071826,9.564836
1.720760,gyro,0.000000,0.002443,0.000000
1.731760,acc,-0.112527,0.052672,9.600749
1.732760,gyro,0.002443,-0.003665,0.000000
1.741760,acc,-0.074220,0.079009,9.543288
1.741760,gyro,-0.001222,0.000000,0.000000
1.751760,acc,-0.009577,0.064643,9.481039
1.751760,gyro,0.002443,0.003665,0.000000
1.761760,acc,-0.035913,0.076614,9.531317
1.761760,gyro,-0.002443,0.000000,0.000000
1.770760,acc,-0.090980,0.067038,9.543288
1.771760,gyro,-0.001222,-0.002443,0.000000
1.781760,acc,-0.067038,0.100556,9.540894
1.783760,gyro,0.002443,0.000000,0.000000
1.790760,acc,-0.031125,0.090980,9.531317
1.791760,gyro,-0.002443,0.001222,0.000000
1.800760,acc,-0.043096,0.095768,9.514558
1.800760,gyro,0.000000,-0.001222,0.000000
1.811760,acc,-0.062249,0.153229,9.248801
1.811760,gyro,0.002443,-0.006109,-0.001222
1.819760,acc,-0.098162,0.095768,9.876082
1.819760,gyro,0.002443,-0.006109,-0.001222
1.829760,acc,-0.033519,0.119710,9.179369
1.829760,gyro,-0.006109,-0.009774,0.001222
1.841760,acc,-0.040701,0.062249,9.806650
1.841760,gyro,0.006109,0.017104,-0.001222
1.853760,acc,-0.062249,0.062249,9.615114
1.853760,gyro,-0.006109,-0.009774,0.001222
1.859760,acc,-0.067038,0.105345,9.435549
1.859760,gyro,-0.007330,0.001222,0.001222
1.872760,acc,-0.074220,0.079009,9.481039
1.873760,gyro,0.006109,0.001222,-0.001222
1.881760,acc,-0.107739,0.110133,9.753978
1.881760,gyro,-0.009774,0.004887,0.000000
1.891760,acc,0.002394,0.067038,9.167398
1.891760,gyro,0.004887,0.002443,0.000000
1.900760,acc,-0.071826,0.083797,9.557653
1.900760,gyro,-0.002443,0.006109,-0.001222
1.911760,acc,-0.059855,0.083797,9.880871
1.911760,gyro,0.003665,-0.013439,0.000000
1.921760,acc,-0.059855,0.057461,9.267955
1.922760,gyro,-0.010996,0.001222,0.000000
1.932760,acc,-0.081403,0.095768,9.667787
1.932760,gyro,0.012217,0.013439,0.000000
1.941760,acc,-0.124498,0.076614,9.507375
1.941760,gyro,-0.004887,-0.008552,0.000000
1.950760,acc,-0.093374,0.102951,9.392453
1.950760,gyro,-0.004887,-0.013439,0.000000
1.961760,acc,-0.081403,0.079009,9.598354
1.961760,gyro,0.006109,0.006109,0.000000
1.971760,acc,-0.114922,0.102951,9.662998
1.971760,gyro,-0.007330,0.006109,0.000000
1.980760,acc,-0.057461,0.086191,9.483433
1.981760,gyro,0.003665,-0.002443,0.000000
1.992760,acc,-0.021548,0.079009,9.536105
1.992760,gyro,-0.001222,-0.003665,0.000000
2.002760,acc,0.004788,0.076614,9.600749
2.002760,gyro,0.003665,0.000000,0.000000
2.012760,acc,-0.090980,0.079009,9.481039
2.012760,gyro,-0.003665,0.007330,0.001222
2.021760,acc,-0.081403,0.057461,9.610326
2.021760,gyro,0.004887,0.004887,-0.001222
2.033760,acc,0.002394,0.079009,9.531317
2.033760,gyro,-0.004887,-0.008552,0.000000
2.040760,acc,-0.071826,0.064643,9.342175
