time_aligned,sensor,v1,v2,v3
1.192331,gyro,0.001222,-0.002443,-0.001222
1.199331,acc,0.002394,0.076614,9.603143
1.199331,gyro,0.000000,-0.002443,0.000000
1.209331,acc,-0.021548,0.081403,9.595961
1.209331,gyro,0.002443,0.002443,0.000000
1.223331,acc,0.009577,0.067038,9.526528
1.223331,gyro,-0.001222,0.001222,0.000000
1.229331,acc,-0.038307,0.100556,9.600749
1.231331,gyro,0.001222,0.000000,0.000000
1.240331,acc,-0.040701,0.055067,9.545682
1.241331,gyro,0.001222,0.001222,0.001222
1.248331,acc,-0.062249,0.069432,9.595961
1.249331,gyro,-0.001222,0.001222,0.000000
1.259331,acc,-0.081403,0.038307,9.531317
1.259331,gyro,-0.001222,0.000000,0.000000
1.271331,acc,-0.038307,0.086191,9.588778
1.271331,gyro,0.000000,-0.001222,-0.001222
1.281331,acc,0.045490,0.090980,9.188946
1.281331,gyro,0.000000,0.003665,0.001222
1.289331,acc,-0.050278,0.093374,9.935937
1.290331,gyro,0.001222,0.000000,0.000000
1.300331,acc,-0.021548,0.052672,9.191340
1.301331,gyro,-0.003665,-0.003665,0.001222
1.311331,acc,-0.021548,0.079009,9.433155
1.311331,gyro,0.000000,0.008552,-0.001222
1.321331,acc,-0.035913,0.043096,9.607931
1.321331,gyro,0.002443,-0.004887,0.001222
1.329331,acc,-0.043096,0.093374,9.342175
1.330331,gyro,-0.004887,0.001222,0.001222
1.341331,acc,-0.011971,-0.033519,9.504981
1.341331,gyro,0.009774,0.004887,0.000000
1.350331,acc,-0.016759,0.021548,9.641450
1.351331,gyro,-0.004887,-0.007330,0.000000
1.360331,acc,-0.057461,0.047884,9.502586
1.360331,gyro,0.004887,-0.002443,0.001222
1.369331,acc,-0.079009,0.071826,9.509769
1.371331,gyro,-0.001222,0.009774,0.000000
1.384331,acc,-0.011971,0.071826,9.785102
1.385331,gyro,0.002443,-0.004887,0.000000
1.391331,acc,-0.081403,0.045490,9.349358
1.391331,gyro,-0.003665,-0.001222,0.001222
1.402331,acc,-0.043096,0.055067,9.552865
1.402331,gyro,0.004887,0.004887,0.000000
1.410331,acc,-0.021548,0.047884,9.612720
1.411331,gyro,-0.004887,-0.002443,0.001222
1.422331,acc,-0.014365,0.062249,9.430760
1.423331,gyro,0.002443,-0.004887,0.000000
1.431331,acc,-0.059855,0.038307,9.512163
1.431331,gyro,0.001222,0.004887,0.000000
1.442331,acc,-0.002394,0.045490,9.615114
1.442331,gyro,0.001222,0.003665,0.000000
1.451331,acc,-0.016759,0.052672,9.524135
1.452331,gyro,-0.002443,-0.006109,0.000000
1.462331,acc,-0.050278,0.102951,9.507375
1.462331,gyro,0.002443,-0.001222,-0.001222
1.475331,acc,-0.026336,0.038307,9.545682
1.476331,gyro,0.001222,0.008552,-0.001222
1.482331,acc,-0.052672,0.059855,9.512163
1.482331,gyro,-0.001222,0.007330,0.000000
1.491331,acc,-0.014365,0.047884,9.550470
1.492331,gyro,0.003665,-0.003665,0.000000
1.502331,acc,-0.002394,0.086191,9.619903
1.502331,gyro,0.001222,-0.009774,0.000000
1.510331,acc,-0.052672,0.107739,9.471462
1.510331,gyro,0.001222,0.002443,0.001222
1.520331,acc,0.004788,0.057461,9.490616
1.521331,gyro,0.001222,0.009774,0.000000
1.532331,acc,-0.021548,0.045490,9.605537
1.532331,gyro,0.002443,-0.003665,0.000000
1.545331,acc,-0.021548,0.081403,9.507375
1.545331,gyro,-0.001222,-0.007330,0.000000
1.551331,acc,-0.021548,0.043096,9.538500
1.552331,gyro,0.001222,-0.001222,0.000000
1.562331,acc,-0.062249,0.071826,9.512163
1.563331,gyro,0.001222,0.009774,0.001222
1.572331,acc,-0.050278,0.076614,9.536105
1.573331,gyro,0.002443,0.007330,0.001222
1.583331,acc,-0.067038,0.107739,9.536105
1.584331,gyro,0.002443,-0.007330,0.000000
1.591331,acc,0.038307,0.059855,9.512163
1.591331,gyro,-0.001222,-0.007330,0.000000
1.603331,acc,-0.011971,0.067038,9.521740
1.603331,gyro,-0.001222,0.004887,0.000000
1.612331,acc,0.019154,0.064643,9.490616
1.612331,gyro,-0.001222,0.006109,0.000000
1.621331,acc,-0.007183,0.055067,9.543288
1.622331,gyro,0.003665,-0.002443,0.000000
1.632331,acc,-0.033519,0.076614,9.526528
1.632331,gyro,-0.002443,-0.003665,0.000000
1.643331,acc,-0.007183,0.076614,9.548077
1.643331,gyro,0.002443,0.006109,0.000000
1.651331,acc,-0.081403,0.064643,9.550470
1.651331,gyro,0.001222,0.003665,0.000000
1.662331,acc,-0.007183,0.055067,9.548077
1.662331,gyro,0.000000,-0.003665,0.000000
1.673331,acc,-0.014365,0.040701,9.512163
1.674331,gyro,0.003665,-0.002443,0.001222
1.682331,acc,-0.067038,0.105345,9.509769
1.682331,gyro,-0.001222,0.002443,0.000000
1.691331,acc,-0.040701,0.067038,9.552865
1.691331,gyro,0.002443,0.003665,0.001222
1.703331,acc,0.000000,0.059855,9.512163
1.704331,gyro,0.000000,-0.002443,0.000000
1.713331,acc,-0.040701,0.050278,9.528923
1.713331,gyro,0.000000,0.000000,0.000000
1.723331,acc,-0.016759,0.114922,9.500193
1.723331,gyro,0.001222,0.000000,0.000000
1.732331,acc,-0.067038,0.076614,9.562442
1.733331,gyro,0.000000,0.002443,0.000000
1.743331,acc,-0.026336,0.069432,9.531317
1.744331,gyro,-0.001222,0.000000,0.001222
1.751331,acc,-0.043096,0.079009,9.564836
1.751331,gyro,0.000000,-0.001222,0.000000
1.763331,acc,-0.064643,0.102951,9.548077
1.763331,gyro,0.001222,0.001222,0.001222
1.773331,acc,-0.052672,0.074220,9.493010
1.774331,gyro,0.001222,0.002443,0.000000
1.783331,acc,-0.124498,0.081403,9.538500
1.783331,gyro,0.001222,0.001222,0.000000
1.793331,acc,-0.028730,0.064643,9.519346
1.793331,gyro,0.000000,-0.003665,0.001222
1.803331,acc,-0.074220,0.114922,9.552865
1.804331,gyro,0.001222,0.000000,0.000000
1.812331,acc,0.014365,0.040701,9.471462
1.813331,gyro,0.001222,0.003665,0.001222
1.823331,acc,-0.004788,0.071826,9.538500
1.823331,gyro,0.001222,0.003665,-0.001222
1.833331,acc,-0.021548,0.059855,9.550470
1.833331,gyro,0.002443,-0.002443,0.000000
1.843331,acc,-0.067038,0.071826,9.548077
1.843331,gyro,-0.002443,-0.001222,0.000000
1.852331,acc,-0.031125,0.059855,9.591172
1.852331,gyro,0.000000,0.004887,0.000000
1.865331,acc,-0.047884,0.045490,9.524135
1.866331,gyro,0.003665,0.001222,0.001222
1.872331,acc,-0.033519,0.083797,9.533711
1.872331,gyro,0.000000,-0.001222,0.001222
1.883331,acc,-0.114922,0.098162,9.457097
1.884331,gyro,0.001222,-0.002443,0.001222
1.894331,acc,0.011971,0.076614,9.605537
1.894331,gyro,0.000000,0.000000,0.000000
1.903331,acc,-0.011971,0.059855,9.533711
1.903331,gyro,0.000000,0.002443,0.000000
1.912331,acc,-0.067038,0.040701,9.538500
1.913331,gyro,0.001222,0.003665,0.000000
1.925331,acc,0.004788,0.040701,9.512163
1.925331,gyro,0.000000,-0.003665,0.000000
1.933331,acc,-0.021548,0.067038,9.574412
1.933331,gyro,0.001222,-0.002443,0.000000
1.943331,acc,-0.043096,0.083797,9.536105
1.943331,gyro,-0.001222,0.002443,0.000000
1.954331,acc,-0.086191,0.086191,9.548077
1.954331,gyro,0.001222,0.004887,0.000000
1.964331,acc,-0.105345,0.220267,9.425972
1.964331,gyro,0.000000,-0.001222,0.000000
1.972331,acc,0.028730,0.112527,9.394848
1.973331,gyro,0.002443,-0.008552,-0.001222
1.987331,acc,-0.023942,0.016759,9.758766
1.987331,gyro,-0.003665,-0.004887,0.000000
1.993331,acc,0.016759,0.038307,9.145850
1.993331,gyro,0.001222,-0.001222,0.001222
2.004331,acc,-0.126893,0.122104,9.883265
2.005331,gyro,0.001222,0.007330,0.001222
2.014331,acc,-0.076614,0.055067,9.375694
2.015331,gyro,0.003665,-0.008552,0.001222
2.029331,acc,-0.023942,0.074220,9.411607
2.031331,gyro,0.001222,0.004887,-0.001222
2.034331,acc,-0.086191,0.071826,9.615114
2.034331,gyro,0.007330,-0.001222,0.000000
2.044331,acc,0.000000,0.119710,9.641450
2.045331,gyro,0.000000,0.006109,0.001222
2.053331,acc,-0.059855,0.069432,9.306262
2.053331,gyro,0.004887,0.003665,0.001222
2.064331,acc,0.002394,0.069432,9.696517
2.064331,gyro,0.000000,-0.002443,-0.001222
2.075331,acc,-0.067038,0.052672,9.658210
2.075331,gyro,-0.001222,-0.007330,0.000000
2.085331,acc,-0.021548,0.009577,9.361329
2.085331,gyro,-0.001222,0.012217,0.001222
2.094331,acc,-0.090980,0.050278,9.689334
2.094331,gyro,0.002443,0.006109,0.000000
2.104331,acc,-0.040701,0.086191,9.404425
2.105331,gyro,-0.006109,-0.012217,0.001222
2.114331,acc,-0.035913,0.102951,9.445126
2.114331,gyro,0.002443,-0.007330,0.000000
2.125331,acc,-0.033519,0.004788,9.607931
2.125331,gyro,0.001222,0.008552,0.000000
2.134331,acc,-0.067038,0.122104,9.612720
2.134331,gyro,0.000000,0.003665,0.000000
2.144331,acc,-0.007183,0.043096,9.481039
2.145331,gyro,0.001222,-0.004887,0.000000
2.156331,acc,-0.028730,0.055067,9.502586
2.157331,gyro,0.000000,-0.001222,0.000000
2.165331,acc,-0.079009,0.035913,9.552865
2.166331,gyro,0.001222,0.002443,0.001222
2.174331,acc,-0.083797,0.100556,9.533711
2.176331,gyro,-0.002443,0.006109,0.000000
2.188331,acc,-0.050278,0.081403,9.557653
2.189331,gyro,0.002443,-0.006109,0.001222
2.195331,acc,-0.047884,0.057461,9.636662
2.196331,gyro,-0.001222,-0.006109,0.001222
2.205331,acc,0.011971,0.093374,9.459491
2.205331,gyro,0.003665,0.002443,0.000000
2.214331,acc,-0.026336,0.043096,9.567230
2.214331,gyro,0.001222,0.009774,0.000000
2.226331,acc,-0.007183,0.093374,9.457097
2.226331,gyro,0.003665,0.000000,0.001222
2.237331,acc,-0.035913,0.074220,9.926360
2.237331,gyro,0.001222,-0.004887,0.000000
2.246331,acc,0.016759,0.088585,9.267955
2.247331,gyro,0.003665,0.000000,0.001222
2.254331,acc,-0.050278,0.052672,9.782708
2.255331,gyro,0.002443,0.012217,-0.001222
2.266331,acc,-0.031125,0.031125,9.655815
2.266331,gyro,0.001222,-0.007330,0.000000
2.276331,acc,-0.035913,0.071826,9.471462
2.276331,gyro,-0.002443,0.002443,0.000000
2.287331,acc,-0.045490,0.069432,9.598354
2.287331,gyro,0.007330,0.001222,0.001222
2.294331,acc,0.002394,0.098162,9.538500
2.295331,gyro,-0.007330,0.001222,0.000000
2.306331,acc,-0.083797,0.019154,9.349358
2.306331,gyro,0.007330,0.004887,0.000000
2.316331,acc,-0.069432,0.086191,9.466674
2.317331,gyro,-0.002443,0.001222,-0.001222
2.327331,acc,-0.016759,0.071826,9.713276
2.327331,gyro,0.002443,-0.008552,-0.001222
2.335331,acc,0.016759,0.050278,9.349358
2.335331,gyro,-0.003665,-0.001222,0.001222
2.347331,acc,-0.035913,0.050278,9.629479
2.349331,gyro,0.004887,0.009774,0.000000
2.355331,acc,0.026336,0.057461,9.497798
2.356331,gyro,-0.003665,0.000000,-0.001222
2.365331,acc,-0.021548,0.059855,9.478644
2.365331,gyro,0.001222,-0.006109,0.000000
2.375331,acc,-0.014365,0.035913,9.579201
2.377331,gyro,-0.001222,0.004887,0.000000
2.387331,acc,-0.076614,0.074220,9.624691
2.387331,gyro,0.000000,0.006109,0.000000
2.396331,acc,0.009577,0.069432,9.471462
2.397331,gyro,-0.001222,-0.002443,0.000000
2.406331,acc,-0.026336,0.050278,9.440337
2.406331,gyro,0.002443,-0.006109,-0.001222
2.414331,acc,-0.090980,0.059855,9.627085
2.415331,gyro,0.000000,0.001222,0.000000
2.426331,acc,-0.052672,0.098162,9.526528
2.426331,gyro,0.000000,0.007330,0.001222
2.435331,acc,-0.035913,0.050278,9.543288
2.436331,gyro,0.002443,0.002443,0.000000
2.446331,acc,-0.052672,0.071826,9.531317
2.446331,gyro,-0.002443,-0.007330,0.001222
2.455331,acc,-0.026336,0.064643,9.483433
2.455331,gyro,0.000000,-0.002443,0.000000
2.468331,acc,-0.035913,0.083797,9.533711
2.469331,gyro,0.000000,0.008552,0.000000
2.476331,acc,-0.047884,0.095768,9.572019
2.476331,gyro,0.001222,0.003665,0.000000
2.488331,acc,-0.040701,0.064643,9.526528
2.488331,gyro,-0.001222,-0.003665,0.000000
2.495331,acc,-0.050278,0.023942,9.531317
2.495331,gyro,0.002443,-0.002443,0.000000
2.510331,acc,-0.059855,0.057461,9.531317
2.511331,gyro,-0.002443,0.004887,0.001222
2.517331,acc,-0.023942,0.105345,9.557653
2.517331,gyro,-0.001222,0.006109,0.000000
2.528331,acc,-0.074220,0.026336,9.497798
2.528331,gyro,0.000000,0.001222,0.000000
2.537331,acc,-0.086191,0.083797,9.543288
2.538331,gyro,-0.001222,-0.007330,0.001222
2.547331,acc,-0.045490,0.047884,9.495404
2.547331,gyro,0.000000,-0.002443,0.000000
2.557331,acc,-0.098162,0.088585,9.497798
2.557331,gyro,0.000000,0.007330,0.000000
2.567331,acc,-0.028730,0.069432,9.562442
2.567331,gyro,0.002443,0.003665,0.000000
2.576331,acc,-0.071826,0.059855,9.483433
2.577331,gyro,0.002443,-0.004887,0.000000
2.588331,acc,-0.035913,0.100556,9.538500
2.589331,gyro,0.001222,-0.002443,0.001222
2.596331,acc,-0.067038,0.055067,9.552865
2.597331,gyro,0.000000,0.003665,0.000000
2.607331,acc,-0.069432,0.086191,9.557653
2.607331,gyro,-0.002443,0.004887,0.001222
