timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
3.987772,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.987772,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.987772,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.987772,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.987772,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025388,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025388,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025388,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025388,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025388,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.064729,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.064729,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.064729,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.064729,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.064729,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.105966,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.105966,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.105966,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.105966,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.105966,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.147146,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.147146,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.147146,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.147146,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.147146,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.187958,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.187958,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.187958,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.187958,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.187958,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.271169,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.271169,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.271169,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.271169,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.271169,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.353644,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.353644,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.353644,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.353644,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.353644,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.392535,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.392535,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.392535,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.392535,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.392535,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
