sample_offset,num_samples,watch_ts_ms
255360,1920,1784674178422
257280,1920,1784674178463
259200,1920,1784674178503
261120,1920,1784674178545
263040,1920,1784674178583
264960,1920,1784674178624
266880,1920,1784674178665
268800,1920,1784674178705
270720,1920,1784674178745
272640,1920,1784674178785
274560,1920,1784674178823
276480,1920,1784674178864
278400,1920,1784674178904
280320,1920,1784674178944
282240,1920,1784674178983
284160,1920,1784674179023
286080,1920,1784674179064
288000,1920,1784674179104
289920,1920,1784674179144
291840,1920,1784674179185
293760,1920,1784674179224
295680,1920,1784674179265
297600,1920,1784674179303
299520,1920,1784674179344
301440,1920,1784674179384
303360,1920,1784674179423
305280,1920,1784674179465
307200,1920,1784674179504
309120,1920,1784674179543
311040,1920,1784674179584
312960,1920,1784674179623
314880,1920,1784674179663
316800,1920,1784674179703
318720,1920,1784674179744
320640,1920,1784674179784
322560,1920,1784674179822
324480,1920,1784674179864
326400,1920,1784674179905
328320,1920,1784674179943
330240,1920,1784674179983
332160,1920,1784674180022
334080,1920,1784674180064
336000,1920,1784674180104
337920,1920,1784674180143
339840,1920,1784674180183
341760,1920,1784674180223
343680,1920,1784674180264
345600,1920,1784674180306
347520,1920,1784674180345
349440,1920,1784674180383
351360,1920,1784674180423
353280,1920,1784674180465
355200,1920,1784674180504
357120,1920,1784674180547
359040,1920,1784674180584
360960,1920,1784674180624
362880,1920,1784674180664
364800,1920,1784674180704
366720,1920,1784674180742
368640,1920,1784674180782
370560,1920,1784674180821
372480,1920,1784674180860
374400,1920,1784674180903
376320,1920,1784674180941
378240,1920,1784674180980
380160,1920,1784674181021
382080,1920,1784674181062
384000,1920,1784674181103
385920,1920,1784674181144
387840,1920,1784674181184
389760,1920,1784674181225
391680,1920,1784674181263
393600,1920,1784674181303
395520,1920,1784674181345
397440,1920,1784674181384
399360,1920,1784674181423
401280,1920,1784674181463
403200,1920,1784674181503
405120,1920,1784674181544
407040,1920,1784674181583
408960,1920,1784674181623
410880,1920,1784674181664
412800,1920,1784674181703
414720,1920,1784674181743
416640,1920,1784674181784
418560,1920,1784674181825
420480,1920,1784674181865
422400,1920,1784674181904
424320,1920,1784674181944
426240,1920,1784674181984
428160,1920,1784674182023
430080,1920,1784674182063
432000,1920,1784674182103
433920,1920,1784674182144
435840,1920,1784674182183
437760,1920,1784674182223
439680,1920,1784674182263
441600,1920,1784674182305
443520,1920,1784674182345
445440,1920,1784674182385
447360,1920,1784674182423
449280,1920,1784674182465
451200,1920,1784674182505
453120,1920,1784674182544
455040,1920,1784674182583
456960,1920,1784674182624
458880,1920,1784674182663
460800,1920,1784674182705
462720,1920,1784674182745
464640,1920,1784674182784
466560,1920,1784674182825
468480,1920,1784674182865
470400,1920,1784674182904
472320,1920,1784674182943
474240,1920,1784674182983
476160,1920,1784674183025
478080,1920,1784674183063
480000,1920,1784674183103
481920,1920,1784674183142
483840,1920,1784674183183
485760,1920,1784674183223
487680,1920,1784674183266
489600,1920,1784674183304
491520,1920,1784674183344
493440,1920,1784674183383
495360,1920,1784674183423
497280,1920,1784674183463
499200,1920,1784674183503
501120,1920,1784674183543
503040,1920,1784674183584
504960,1920,1784674183623
506880,1920,1784674183663
508800,1920,1784674183703
510720,1920,1784674183743
512640,1920,1784674183784
514560,1920,1784674183823
516480,1920,1784674183865
518400,1920,1784674183907
520320,1920,1784674183945
522240,1920,1784674183984
524160,1920,1784674184023
526080,1920,1784674184064
528000,1920,1784674184103
529920,1920,1784674184144
531840,1920,1784674184183
533760,1920,1784674184225
535680,1920,1784674184262
537600,1920,1784674184301
539520,1920,1784674184341
541440,1920,1784674184381
543360,1920,1784674184424
545280,1920,1784674184463
547200,1920,1784674184504
549120,1920,1784674184544
551040,1920,1784674184584
552960,1920,1784674184625
554880,1920,1784674184664
556800,1920,1784674184704
558720,1920,1784674184742
560640,1920,1784674184783
562560,1920,1784674184824
564480,1920,1784674184863
566400,1920,1784674184904
568320,1920,1784674184943
570240,1920,1784674184984
572160,1920,1784674185023
574080,1920,1784674185063
576000,1920,1784674185103
577920,1920,1784674185143
579840,1920,1784674185181
581760,1920,1784674185220
583680,1920,1784674185262
585600,1920,1784674185303
587520,1920,1784674185343
589440,1920,1784674185383
591360,1920,1784674185423
593280,1920,1784674185465
595200,1920,1784674185503
597120,1920,1784674185544
599040,1920,1784674185584
600960,1920,1784674185624
602880,1920,1784674185663
604800,1920,1784674185703
606720,1920,1784674185742
608640,1920,1784674185783
610560,1920,1784674185824
612480,1920,1784674185865
614400,1920,1784674185904
616320,1920,1784674185944
618240,1920,1784674185985
620160,1920,1784674186025
622080,1920,1784674186063
624000,1920,1784674186105
625920,1920,1784674186146
627840,1920,1784674186182
629760,1920,1784674186221
631680,1920,1784674186261
633600,1920,1784674186300
635520,1920,1784674186341
637440,1920,1784674186383
639360,1920,1784674186424
641280,1920,1784674186464
643200,1920,1784674186503
645120,1920,1784674186545
647040,1920,1784674186583
648960,1920,1784674186623
650880,1920,1784674186664
652800,1920,1784674186704
654720,1920,1784674186744
656640,1920,1784674186784
658560,1920,1784674186823
660480,1920,1784674186864
662400,1920,1784674186904
664320,1920,1784674186944
666240,1920,1784674186984
668160,1920,1784674187024
670080,1920,1784674187063
672000,1920,1784674187104
673920,1920,1784674187146
675840,1920,1784674187186
677760,1920,1784674187225
679680,1920,1784674187265
681600,1920,1784674187303
683520,1920,1784674187345
685440,1920,1784674187382
687360,1920,1784674187424
689280,1920,1784674187463
691200,1920,1784674187503
693120,1920,1784674187544
695040,1920,1784674187583
696960,1920,1784674187624
698880,1920,1784674187662
700800,1920,1784674187705
702720,1920,1784674187743
704640,1920,1784674187783
706560,1920,1784674187825
708480,1920,1784674187863
710400,1920,1784674187906
712320,1920,1784674187945
714240,1920,1784674187984
716160,1920,1784674188025
718080,1920,1784674188062
720000,1920,1784674188101
721920,1920,1784674188143
723840,1920,1784674188184
725760,1920,1784674188223
727680,1920,1784674188264
729600,1920,1784674188305
731520,1920,1784674188344
733440,1920,1784674188383
735360,1920,1784674188423
737280,1920,1784674188463
739200,1920,1784674188504
741120,1920,1784674188544
743040,1920,1784674188585
744960,1920,1784674188622
746880,1920,1784674188664
748800,1920,1784674188704
750720,1920,1784674188743
752640,1920,1784674188784
754560,1920,1784674188825
756480,1920,1784674188864
758400,1920,1784674188904
760320,1920,1784674188943
762240,1920,1784674188983
764160,1920,1784674189024
766080,1920,1784674189063
768000,1920,1784674189103
769920,1920,1784674189143
771840,1920,1784674189184
773760,1920,1784674189223
775680,1920,1784674189263
777600,1920,1784674189302
779520,1920,1784674189343
781440,1920,1784674189384
783360,1920,1784674189423
785280,1920,1784674189462
787200,1920,1784674189504
789120,1920,1784674189543
791040,1920,1784674189583
792960,1920,1784674189623
794880,1920,1784674189664
796800,1920,1784674189704
798720,1920,1784674189744
800640,1920,1784674189784
802560,1920,1784674189824
804480,1920,1784674189862
806400,1920,1784674189905
808320,1920,1784674189945
810240,1920,1784674189984
812160,1920,1784674190024
814080,1920,1784674190066
816000,1920,1784674190104
817920,1920,1784674190144
819840,1920,1784674190183
821760,1920,1784674190224
823680,1920,1784674190264
825600,1920,1784674190303
827520,1920,1784674190344
829440,1920,1784674190385
831360,1920,1784674190424
833280,1920,1784674190463
835200,1920,1784674190506
837120,1920,1784674190545
839040,1920,1784674190583
840960,1920,1784674190623
842880,1920,1784674190662
844800,1920,1784674190703
846720,1920,1784674190743
848640,1920,1784674190783
850560,1920,1784674190825
852480,1920,1784674190863
854400,1920,1784674190904
856320,1920,1784674190943
858240,1920,1784674190982
860160,1920,1784674191020
862080,1920,1784674191060
864000,1920,1784674191102
865920,1920,1784674191142
867840,1920,1784674191183
869760,1920,1784674191224
871680,1920,1784674191265
873600,1920,1784674191303
875520,1920,1784674191344
877440,1920,1784674191384
879360,1920,1784674191422
881280,1920,1784674191464
883200,1920,1784674191503
885120,1920,1784674191544
887040,1920,1784674191584
888960,1920,1784674191624
890880,1920,1784674191665
892800,1920,1784674191704
894720,1920,1784674191743
896640,1920,1784674191784
898560,1920,1784674191824
900480,1920,1784674191864
902400,1920,1784674191904
904320,1920,1784674191944
906240,1920,1784674191985
908160,1920,1784674192024
910080,1920,1784674192066
912000,1920,1784674192105
913920,1920,1784674192145
915840,1920,1784674192185
917760,1920,1784674192225
919680,1920,1784674192265
921600,1920,1784674192303
923520,1920,1784674192343
925440,1920,1784674192384
927360,1920,1784674192423
929280,1920,1784674192465
931200,1920,1784674192504
933120,1920,1784674192543
935040,1920,1784674192584
936960,1920,1784674192623
938880,1920,1784674192664
940800,1920,1784674192703
942720,1920,1784674192743
944640,1920,1784674192783
946560,1920,1784674192823
948480,1920,1784674192863
950400,1920,1784674192905
952320,1920,1784674192943
954240,1920,1784674192983
956160,1920,1784674193023
958080,1920,1784674193062
960000,1920,1784674193104
961920,1920,1784674193146
963840,1920,1784674193184
965760,1920,1784674193224
967680,1920,1784674193265
969600,1920,1784674193303
971520,1920,1784674193342
973440,1920,1784674193385
975360,1920,1784674193423
977280,1920,1784674193465
979200,1920,1784674193505
981120,1920,1784674193544
983040,1920,1784674193584
984960,1920,1784674193624
986880,1920,1784674193665
988800,1920,1784674193704
990720,1920,1784674193742
992640,1920,1784674193783
994560,1920,1784674193824
996480,1920,1784674193864
998400,1920,1784674193903
1000320,1920,1784674193945
1002240,1920,1784674193985
1004160,1920,1784674194024
1006080,1920,1784674194065
1008000,1920,1784674194103
1009920,1920,1784674194143
1011840,1920,1784674194183
1013760,1920,1784674194224
1015680,1920,1784674194264
1017600,1920,1784674194303
1019520,1920,1784674194343
1021440,1920,1784674194384
1023360,1920,1784674194424
1025280,1920,1784674194464
1027200,1920,1784674194503
1029120,1920,1784674194543
1031040,1920,1784674194585
1032960,1920,1784674194622
1034880,1920,1784674194664
1036800,1920,1784674194704
1038720,1920,1784674194744
1040640,1920,1784674194784
1042560,1920,1784674194823
1044480,1920,1784674194864
1046400,1920,1784674194904
1048320,1920,1784674194944
1050240,1920,1784674194984
1052160,1920,1784674195023
1054080,1920,1784674195066
1056000,1920,1784674195104
1057920,1920,1784674195145
1059840,1920,1784674195184
1061760,1920,1784674195225
1063680,1920,1784674195265
1065600,1920,1784674195305
1067520,1920,1784674195343
1069440,1920,1784674195382
1071360,1920,1784674195424
1073280,1920,1784674195464
1075200,1920,1784674195504
1077120,1920,1784674195545
1079040,1920,1784674195584
1080960,1920,1784674195624
1082880,1920,1784674195663
1084800,1920,1784674195705
1086720,1920,1784674195744
1088640,1920,1784674195784
1090560,1920,1784674195824
1092480,1920,1784674195864
1094400,1920,1784674195903
1096320,1920,1784674195945
1098240,1920,1784674195983
1100160,1920,1784674196024
1102080,1920,1784674196064
1104000,1920,1784674196105
1105920,1920,1784674196146
1107840,1920,1784674196184
1109760,1920,1784674196224
1111680,1920,1784674196263
1113600,1920,1784674196303
1115520,1920,1784674196345
1117440,1920,1784674196383
1119360,1920,1784674196424
1121280,1920,1784674196463
1123200,1920,1784674196505
1125120,1920,1784674196544
1127040,1920,1784674196583
1128960,1920,1784674196623
1130880,1920,1784674196663
1132800,1920,1784674196704
1134720,1920,1784674196742
1136640,1920,1784674196783
1138560,1920,1784674196823
1140480,1920,1784674196862
1142400,1920,1784674196903
1144320,1920,1784674196944
1146240,1920,1784674196984
1148160,1920,1784674197023
1150080,1920,1784674197063
1152000,1920,1784674197104
1153920,1920,1784674197143
1155840,1920,1784674197184
1157760,1920,1784674197223
1159680,1920,1784674197264
1161600,1920,1784674197303
1163520,1920,1784674197344
1165440,1920,1784674197385
1167360,1920,1784674197424
1169280,1920,1784674197465
1171200,1920,1784674197505
1173120,1920,1784674197544
1175040,1920,1784674197583
1176960,1920,1784674197624
1178880,1920,1784674197663
1180800,1920,1784674197705
1182720,1920,1784674197745
1184640,1920,1784674197785
1186560,1920,1784674197823
1188480,1920,1784674197864
1190400,1920,1784674197904
1192320,1920,1784674197945
1194240,1920,1784674197984
1196160,1920,1784674198024
1198080,1920,1784674198065
1200000,1920,1784674198105
1201920,1920,1784674198144
1203840,1920,1784674198185
1205760,1920,1784674198223
1207680,1920,1784674198263
1209600,1920,1784674198303
1211520,1920,1784674198344
1213440,1920,1784674198384
1215360,1920,1784674198422
1217280,1920,1784674198463
1219200,1920,1784674198504
1221120,1920,1784674198543
1223040,1920,1784674198584
1224960,1920,1784674198624
1226880,1920,1784674198664
1228800,1920,1784674198704
1230720,1920,1784674198744
1232640,1920,1784674198783
1234560,1920,1784674198823
1236480,1920,1784674198863
1238400,1920,1784674198902
1240320,1920,1784674198943
1242240,1920,1784674198984
1244160,1920,1784674199025
1246080,1920,1784674199063
1248000,1920,1784674199104
1249920,1920,1784674199143
1251840,1920,1784674199184
1253760,1920,1784674199225
1255680,1920,1784674199265
1257600,1920,1784674199305
1259520,1920,1784674199343
1261440,1920,1784674199384
1263360,1920,1784674199424
1265280,1920,1784674199465
