time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.009823,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009823,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009823,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009823,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009823,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051861,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051861,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051861,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051861,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051861,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091834,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091834,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091834,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091834,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091834,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133107,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133107,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133107,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133107,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133107,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173990,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173990,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173990,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173990,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.173990,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.214513,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.214513,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.214513,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.214513,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.214513,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255775,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255775,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255775,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255775,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255775,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.298156,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.298156,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.298156,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.298156,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.298156,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338674,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338674,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338674,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338674,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338674,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.378398,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.378398,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.378398,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.378398,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.378398,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.419583,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.419583,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.419583,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.419583,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.419583,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.460289,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.460289,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.460289,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.460289,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.460289,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501749,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501749,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501749,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501749,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501749,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.543581,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.543581,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.543581,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.543581,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.543581,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.583260,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.583260,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.583260,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.583260,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.583260,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625873,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625873,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625873,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625873,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625873,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.705848,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.705848,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.705848,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.705848,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.705848,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.747211,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.747211,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.747211,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.747211,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.747211,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.788335,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.788335,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.788335,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.788335,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.788335,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.828965,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.828965,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.828965,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.828965,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.828965,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
