time_aligned,sensor,v1,v2,v3
0.580182,acc,-0.299275,0.098162,9.497798
0.580182,gyro,0.000000,-0.002443,0.000000
0.593182,acc,-0.328006,0.067038,9.512163
0.593182,gyro,0.000000,0.002443,0.001222
0.602182,acc,-0.344765,0.052672,9.481039
0.602182,gyro,0.002443,0.004887,0.000000
0.613182,acc,-0.366313,0.059855,9.514558
0.613182,gyro,0.002443,-0.001222,0.001222
0.621182,acc,-0.351948,0.052672,9.437943
0.621182,gyro,0.002443,-0.001222,0.001222
0.633182,acc,-0.407014,0.081403,9.516952
0.633182,gyro,-0.001222,0.001222,0.001222
0.640182,acc,-0.359130,0.083797,9.483433
0.641182,gyro,0.001222,0.004887,0.000000
0.653182,acc,-0.359130,0.079009,9.481039
0.653182,gyro,-0.001222,0.004887,-0.001222
0.662182,acc,-0.438139,0.062249,9.521740
0.662182,gyro,0.001222,-0.001222,0.001222
0.671182,acc,-0.390255,0.021548,9.485827
0.671182,gyro,0.000000,-0.002443,0.000000
0.680182,acc,-0.354342,0.035913,9.540894
0.680182,gyro,0.000000,0.001222,0.000000
0.693182,acc,-0.433351,0.031125,9.495404
0.693182,gyro,0.001222,0.003665,0.000000
0.702182,acc,-0.411803,0.043096,9.519346
0.703182,gyro,0.000000,0.001222,0.000000
0.712182,acc,-0.354342,0.093374,9.526528
0.713182,gyro,0.002443,-0.001222,0.001222
0.721182,acc,-0.390255,0.026336,9.478644
0.721182,gyro,0.000000,0.001222,0.000000
0.732182,acc,-0.368707,0.083797,9.552865
0.732182,gyro,0.002443,0.006109,0.000000
0.741182,acc,-0.387861,0.079009,9.442732
0.741182,gyro,-0.001222,0.000000,0.000000
0.753182,acc,-0.418985,0.079009,9.562442
0.753182,gyro,0.001222,-0.001222,0.000000
0.762182,acc,-0.368707,0.062249,9.567230
0.762182,gyro,-0.001222,0.000000,0.001222
0.774182,acc,-0.380678,0.071826,9.521740
0.775182,gyro,0.000000,0.002443,0.000000
0.782182,acc,-0.371101,0.026336,9.433155
0.782182,gyro,0.001222,0.003665,0.000000
0.793182,acc,-0.383072,0.016759,9.512163
0.793182,gyro,0.000000,0.001222,0.000000
0.801182,acc,-0.392649,0.043096,9.469068
0.801182,gyro,0.002443,0.001222,0.000000
0.814182,acc,-0.368707,0.100556,9.493010
0.814182,gyro,0.000000,0.000000,0.000000
0.823182,acc,-0.354342,0.031125,9.497798
0.823182,gyro,0.002443,0.002443,0.000000
0.832182,acc,-0.402226,0.076614,9.461885
0.832182,gyro,0.001222,0.000000,0.000000
0.841182,acc,-0.392649,0.086191,9.552865
0.841182,gyro,0.001222,0.002443,0.000000
0.853182,acc,-0.354342,0.047884,9.555259
0.853182,gyro,0.001222,0.003665,0.000000
0.863182,acc,-0.383072,0.086191,9.531317
0.863182,gyro,-0.002443,0.001222,0.000000
0.872182,acc,-0.409408,0.035913,9.481039
0.872182,gyro,0.003665,0.001222,0.000000
0.882182,acc,-0.383072,0.052672,9.502586
0.883182,gyro,-0.001222,0.002443,0.000000
0.893182,acc,-0.344765,0.043096,9.574412
0.893182,gyro,0.002443,0.004887,0.001222
0.904182,acc,-0.351948,0.064643,9.449914
0.905182,gyro,0.000000,0.003665,0.000000
0.912182,acc,-0.397437,0.064643,9.478644
