timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
4.601663,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.601663,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.601663,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.601663,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.601663,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.640135,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.640135,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.640135,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.640135,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.640135,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.676893,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.676893,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.676893,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.676893,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.676893,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.717225,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.717225,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.717225,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.717225,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.717225,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.759831,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.759831,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.759831,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.759831,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.759831,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.799436,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.799436,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.799436,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.799436,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.799436,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.841150,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.841150,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.841150,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.841150,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.841150,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.882631,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.882631,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.882631,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.882631,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.882631,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.923309,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.923309,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.923309,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.923309,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.923309,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.743221,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.743221,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.743221,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.743221,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.743221,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.784071,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.784071,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.784071,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.784071,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.784071,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.825064,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.825064,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.825064,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.825064,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.825064,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.865809,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.865809,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.865809,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.865809,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.865809,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.907341,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.907341,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.907341,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.907341,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.907341,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.948959,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.948959,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.948959,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.948959,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.948959,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.989588,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.989588,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.989588,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.989588,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.989588,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.029865,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.029865,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.029865,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.029865,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.029865,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.071793,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.071793,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.071793,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.071793,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.071793,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.112389,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.112389,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.112389,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.112389,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.112389,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.152891,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.152891,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.152891,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.152891,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.152891,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.194644,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.194644,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.194644,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.194644,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.194644,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.235526,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.235526,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.235526,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.235526,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.235526,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.276565,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.276565,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.276565,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
