time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.010985,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010985,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010985,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010985,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010985,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051615,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051615,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051615,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051615,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051615,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092763,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092763,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092763,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092763,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092763,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134062,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134062,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134062,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134062,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134062,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175426,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175426,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175426,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175426,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175426,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.216356,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.216356,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.216356,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.216356,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.216356,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.258928,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.258928,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.258928,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.258928,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.258928,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299425,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299425,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299425,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299425,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299425,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.339426,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.339426,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.339426,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.339426,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.339426,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379941,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379941,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379941,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379941,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379941,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.421533,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.421533,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.421533,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.421533,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.421533,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.462350,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.462350,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.462350,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.462350,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.462350,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.502392,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.502392,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.502392,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.502392,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.502392,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.544070,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.544070,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.544070,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.544070,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.544070,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.585884,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.585884,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.585884,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.585884,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.585884,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.626448,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.626448,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.626448,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.626448,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.626448,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.667503,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.667503,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.667503,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.667503,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.667503,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.749978,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.749978,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.749978,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.749978,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.749978,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.791049,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.791049,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.791049,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.791049,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.791049,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.831516,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.831516,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.831516,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.831516,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.831516,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872664,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872664,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872664,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872664,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872664,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
