time_aligned,sensor,v1,v2,v3
0.000505,gyro,-0.001222,-0.006109,0.000000
0.010505,acc,-0.169988,0.093374,9.562442
0.010505,gyro,0.000000,0.004887,0.000000
0.017505,acc,-0.225055,0.083797,9.531317
0.017505,gyro,-0.002443,0.003665,0.000000
0.032505,acc,-0.131681,0.102951,9.526528
0.032505,gyro,-0.003665,-0.002443,-0.001222
0.039505,acc,-0.196325,0.059855,9.485827
0.039505,gyro,-0.002443,-0.001222,0.000000
0.050505,acc,-0.124498,0.083797,9.471462
0.050505,gyro,-0.003665,-0.001222,0.000000
0.058505,acc,-0.100556,0.090980,9.562442
0.058505,gyro,0.001222,-0.002443,-0.001222
0.072505,acc,-0.143652,0.098162,9.538500
0.073505,gyro,-0.001222,-0.001222,0.000000
0.079505,acc,-0.165200,0.112527,9.502586
0.081505,gyro,-0.001222,-0.002443,0.000000
0.092505,acc,-0.141258,0.141258,9.581595
0.092505,gyro,-0.002443,-0.001222,0.000000
0.101505,acc,-0.167594,0.043096,9.550470
0.101505,gyro,0.000000,-0.003665,-0.001222
0.108505,acc,-0.172383,0.086191,9.502586
0.109505,gyro,-0.002443,0.000000,0.000000
0.118505,acc,-0.169988,0.052672,9.516952
0.119505,gyro,-0.001222,0.000000,0.000000
0.131505,acc,-0.136469,0.095768,9.548077
0.131505,gyro,-0.002443,-0.002443,0.000000
0.138505,acc,-0.117316,0.064643,9.516952
0.139505,gyro,-0.002443,-0.002443,0.000000
0.151505,acc,-0.138864,0.050278,9.548077
0.152505,gyro,-0.006109,-0.002443,0.000000
0.159505,acc,-0.181959,0.059855,9.543288
0.160505,gyro,-0.002443,0.002443,0.001222
0.171505,acc,-0.215478,0.043096,9.521740
0.171505,gyro,-0.001222,0.004887,0.000000
0.178505,acc,-0.177171,0.067038,9.500193
0.178505,gyro,-0.002443,-0.002443,0.000000
0.192505,acc,-0.150835,0.038307,9.512163
0.192505,gyro,-0.002443,-0.007330,0.000000
0.199505,acc,-0.160412,0.114922,9.543288
0.200505,gyro,-0.001222,-0.002443,0.000000
0.211505,acc,-0.162806,0.090980,9.512163
0.211505,gyro,-0.001222,0.000000,0.000000
0.220505,acc,-0.225055,0.074220,9.490616
0.220505,gyro,-0.001222,0.000000,0.000000
0.232505,acc,-0.169988,0.079009,9.531317
0.232505,gyro,-0.002443,-0.002443,0.000000
0.239505,acc,-0.169988,0.112527,9.483433
0.240505,gyro,-0.002443,-0.001222,0.001222
0.253505,acc,-0.148441,0.095768,9.509769
0.253505,gyro,0.000000,0.002443,0.001222
0.259505,acc,-0.158017,0.081403,9.516952
0.260505,gyro,-0.001222,0.002443,0.001222
0.272505,acc,-0.153229,0.069432,9.548077
0.272505,gyro,0.001222,-0.001222,0.001222
0.280505,acc,-0.126893,0.083797,9.502586
0.281505,gyro,-0.001222,-0.002443,0.001222
0.291505,acc,-0.196325,0.047884,9.476251
0.291505,gyro,-0.002443,-0.001222,0.000000
0.299505,acc,-0.232238,0.057461,9.524135
0.300505,gyro,0.002443,0.001222,0.000000
0.311505,acc,-0.138864,0.117316,9.504981
0.312505,gyro,-0.002443,-0.002443,0.000000
0.319505,acc,-0.146046,0.105345,9.512163
0.319505,gyro,-0.002443,-0.003665,0.001222
0.332505,acc,-0.215478,0.069432,9.485827
0.332505,gyro,-0.001222,0.000000,0.000000
0.340505,acc,-0.179565,0.052672,9.569624
0.341505,gyro,-0.002443,0.000000,0.000000
0.352505,acc,-0.126893,0.093374,9.507375
0.352505,gyro,-0.002443,-0.001222,0.000000
0.360505,acc,-0.136469,0.122104,9.572019
0.361505,gyro,-0.001222,0.001222,0.000000
0.372505,acc,-0.167594,0.122104,9.466674
0.372505,gyro,0.001222,0.001222,0.000000
0.381505,acc,-0.213084,0.107739,9.567230
0.381505,gyro,-0.004887,-0.004887,0.000000
0.393505,acc,-0.177171,0.114922,9.749189
0.393505,gyro,0.003665,-0.018326,0.001222
0.399505,acc,-0.081403,0.016759,9.356541
0.400505,gyro,-0.013439,-0.010996,0.001222
0.413505,acc,-0.122104,0.114922,9.672575
0.413505,gyro,0.002443,0.015882,0.000000
0.420505,acc,-0.189142,0.052672,9.543288
0.421505,gyro,0.010996,0.007330,0.000000
0.432505,acc,-0.124498,0.064643,9.425972
0.433505,gyro,-0.013439,-0.002443,0.000000
0.441505,acc,-0.162806,0.028730,9.404425
0.441505,gyro,0.012217,-0.003665,-0.001222
0.452505,acc,-0.191536,0.064643,9.674969
0.452505,gyro,-0.007330,-0.001222,0.000000
0.460505,acc,-0.184354,0.102951,9.272743
0.460505,gyro,-0.004887,-0.003665,0.000000
0.472505,acc,-0.210690,0.083797,9.466674
0.472505,gyro,0.006109,0.010996,-0.001222
0.481505,acc,-0.198719,0.083797,9.708488
0.483505,gyro,0.008552,-0.009774,0.000000
0.492505,acc,-0.172383,0.064643,9.397242
0.492505,gyro,-0.014661,-0.012217,0.000000
0.500505,acc,-0.186748,0.098162,9.512163
0.501505,gyro,0.008552,0.010996,0.000000
0.512505,acc,-0.201113,0.088585,9.624691
0.512505,gyro,0.000000,0.004887,0.000000
0.521505,acc,-0.167594,0.112527,9.437943
0.522505,gyro,-0.008552,-0.006109,0.000000
0.531505,acc,-0.196325,0.088585,9.509769
0.531505,gyro,0.008552,-0.002443,0.000000
0.541505,acc,-0.150835,0.112527,9.670180
0.542505,gyro,0.000000,-0.001222,0.000000
0.553505,acc,-0.179565,0.062249,9.430760
0.553505,gyro,-0.004887,-0.002443,0.001222
0.561505,acc,-0.201113,0.083797,9.504981
0.561505,gyro,0.000000,0.004887,0.000000
