time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.024321,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024321,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024321,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024321,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024321,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.067024,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.067024,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.067024,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.067024,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.067024,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108535,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108535,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108535,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108535,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108535,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147910,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147910,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147910,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147910,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147910,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.189957,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.189957,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.189957,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.189957,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.189957,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
