time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.010194,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010194,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010194,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010194,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010194,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051456,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051456,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051456,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051456,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051456,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091986,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091986,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091986,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091986,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091986,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133088,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133088,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133088,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133088,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133088,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174452,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174452,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174452,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174452,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174452,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215217,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215217,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215217,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215217,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215217,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.256370,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.256370,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.256370,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.256370,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.256370,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.296917,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.296917,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.296917,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.296917,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.296917,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338256,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338256,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338256,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338256,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.338256,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379593,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379593,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379593,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379593,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379593,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.420528,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.420528,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.420528,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.420528,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.420528,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.461188,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.461188,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.461188,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.461188,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.461188,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501827,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501827,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501827,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501827,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.501827,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.542797,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.542797,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.542797,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.542797,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.542797,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.584136,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.584136,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.584136,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.584136,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.584136,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625102,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625102,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625102,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625102,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.625102,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.666137,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.666137,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.666137,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.666137,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.666137,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.706875,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.706875,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.706875,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.706875,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.706875,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.748949,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.748949,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.748949,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.748949,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.748949,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.790589,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.790589,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.790589,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.790589,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.790589,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.830924,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.830924,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.830924,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.830924,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.830924,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872031,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872031,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872031,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872031,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.872031,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.912397,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.912397,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.912397,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.912397,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.912397,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.953750,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.953750,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.953750,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.953750,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.953750,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.993852,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.993852,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.993852,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.993852,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.993852,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.035265,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.035265,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.035265,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.035265,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.035265,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.076807,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.076807,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.076807,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.076807,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.076807,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.117355,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.117355,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.117355,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.117355,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.117355,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.158419,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.158419,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.158419,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.158419,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.158419,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.281502,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.281502,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.281502,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.281502,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.281502,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.322559,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.322559,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.322559,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.322559,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.322559,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.363539,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.363539,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.363539,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.363539,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
