time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.005748,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005748,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005748,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005748,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005748,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045222,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045222,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045222,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045222,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045222,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096096,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096096,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096096,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096096,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096096,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128786,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128786,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128786,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128786,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128786,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168461,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168461,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168461,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168461,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168461,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209200,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209200,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209200,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209200,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209200,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.251762,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.251762,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.251762,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.251762,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.251762,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
