time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.026358,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026358,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026358,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026358,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026358,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066931,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066931,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066931,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066931,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066931,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108331,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108331,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108331,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108331,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108331,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150601,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150601,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150601,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150601,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150601,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.190494,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.190494,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.190494,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.190494,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.190494,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293308,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293308,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293308,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293308,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293308,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.357375,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.357375,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.357375,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.357375,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.357375,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400857,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400857,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400857,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400857,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400857,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436899,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436899,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436899,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436899,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.436899,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.477205,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.477205,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.477205,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.477205,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.477205,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.558189,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.558189,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.558189,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.558189,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.558189,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.599494,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.599494,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.599494,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.599494,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.599494,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.641005,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.641005,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.641005,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.641005,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.641005,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.722215,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.722215,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.722215,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.722215,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.722215,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.848565,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.848565,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.848565,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.848565,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.848565,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.889654,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.889654,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.889654,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.889654,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.889654,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.928812,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.928812,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.928812,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.928812,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.928812,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.970027,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.970027,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.970027,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.970027,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.970027,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.009273,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.009273,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.009273,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.009273,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.009273,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050770,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050770,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050770,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050770,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050770,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.091151,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.091151,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.091151,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.091151,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.091151,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.133747,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.133747,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.133747,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.133747,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.133747,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.174763,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.174763,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.174763,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.174763,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.174763,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214620,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214620,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214620,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214620,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214620,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.253882,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.253882,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.253882,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.253882,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.253882,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.295335,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.295335,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.295335,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.295335,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.295335,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.336916,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.336916,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.336916,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.336916,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.336916,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.376768,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.376768,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.376768,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.376768,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.376768,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.418839,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.418839,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.418839,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.418839,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.418839,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.506788,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.506788,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.506788,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.506788,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.506788,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.543418,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.543418,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.543418,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.543418,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.543418,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.583519,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.583519,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.583519,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.583519,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.583519,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.624194,thumb,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.624194,index,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.624194,middle,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.624194,ring,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.624194,pinky,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
