time_aligned,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
0.029761,thumb,Left,1,-22.9930,-0.4404,-33.7064,-0.052786,0.028826,0.012174,-17.118,-23.892,-8.184
0.029761,index,Left,1,-8.3442,-36.6210,-40.2699,-0.056770,0.017268,0.032325,4.997,-34.188,27.138
0.029761,middle,Left,1,-24.3946,-9.7971,-48.4842,-0.004136,-0.074007,-0.219064,23.685,-42.949,30.359
0.029761,ring,Left,1,-9.5272,-12.0827,-40.8288,0.001360,-0.039069,0.017527,33.032,-32.926,37.834
0.029761,pinky,Left,1,-12.3684,-26.2114,-15.8045,0.043231,-0.036053,0.012801,28.269,-22.001,38.941
0.070596,thumb,Left,1,-20.2593,-12.2987,-18.2728,-0.025089,-0.039986,-0.121344,-17.068,-24.079,-8.433
0.070596,index,Left,1,5.2547,-24.8270,-42.4790,-0.043752,0.031976,0.042881,4.703,-34.203,26.788
0.070596,middle,Left,1,-2.6232,-13.7374,-38.1117,-0.001299,0.000050,-0.071498,23.509,-43.049,30.115
0.070596,ring,Left,1,2.6258,0.4361,-46.4675,0.033740,-0.027479,-0.020365,33.053,-32.841,37.610
0.070596,pinky,Left,1,23.5169,-22.4706,-45.0345,0.071011,0.008887,-0.008732,28.304,-21.883,38.294
0.111699,thumb,Left,1,16.4909,-45.9422,-0.0127,0.015002,-0.026415,0.145852,-17.331,-24.703,-8.242
0.111699,index,Left,1,-2.9170,21.3330,-0.7703,-0.061389,-0.004633,0.037402,5.180,-35.077,26.857
0.111699,middle,Left,1,0.8025,25.5487,7.6118,-0.023466,-0.091516,-0.339865,24.211,-43.568,30.201
0.111699,ring,Left,1,14.3001,27.7383,-2.2265,0.014189,-0.023038,-0.023308,33.537,-33.347,37.941
0.111699,pinky,Left,1,22.1917,17.1546,-2.9990,0.061812,-0.002261,-0.057919,28.866,-22.289,38.854
0.152475,thumb,Left,1,14.2257,-41.8851,4.8013,-0.008845,0.007243,0.156653,-17.147,-24.696,-7.930
0.152475,index,Left,1,-5.6886,5.7433,8.8780,-0.033406,0.000463,0.044213,5.112,-34.614,26.968
0.152475,middle,Left,1,6.5598,21.7803,18.2977,-0.038060,-0.034051,-0.210002,24.165,-43.516,30.161
0.152475,ring,Left,1,27.1757,29.5179,-4.7375,-0.006769,0.033626,0.007874,33.614,-33.326,37.399
0.152475,pinky,Left,1,34.6115,11.7614,-11.8686,0.025722,0.029210,-0.036949,28.780,-22.255,38.359
0.193612,thumb,Left,1,23.0753,-49.7345,-7.9972,0.003219,0.040592,0.386151,-17.139,-25.041,-7.614
0.193612,index,Left,1,-36.6218,-14.3958,24.7993,0.007957,-0.050577,-0.060911,5.596,-34.307,27.234
0.193612,middle,Left,1,-23.6016,25.5750,29.6191,-0.052531,-0.098851,-0.385673,24.633,-43.396,30.423
0.193612,ring,Left,1,20.6596,26.2007,-2.1905,-0.037732,0.039110,0.005658,33.707,-33.235,37.213
0.193612,pinky,Left,1,15.1033,17.6935,19.8935,-0.011655,-0.012331,-0.101474,29.025,-22.450,38.455
0.234527,thumb,Left,1,-30.4097,-18.0271,-56.2261,-0.007904,0.089638,0.272153,-16.380,-24.140,-7.320
0.234527,index,Left,1,-30.0128,-83.6518,-46.5410,-0.002604,-0.076745,-0.305315,5.602,-32.782,26.982
0.234527,middle,Left,1,-31.8621,-16.7992,-41.0688,-0.091801,-0.051040,-0.194114,24.377,-42.379,29.905
0.234527,ring,Left,1,3.2148,-0.8055,-72.4860,-0.091290,0.065895,0.057182,33.278,-32.475,36.475
0.234527,pinky,Left,1,7.6633,-23.6702,-46.9131,-0.081182,0.014520,-0.019669,28.370,-21.981,37.934
0.276307,thumb,Left,1,-17.7030,-22.0835,-42.8075,0.064853,0.042747,0.293165,-16.267,-24.350,-6.857
0.276307,index,Left,1,-35.6028,-38.7801,-18.9763,0.021228,-0.081603,-0.238266,5.997,-33.110,27.044
0.276307,middle,Left,1,-36.3924,-2.2240,-22.6963,-0.079810,-0.106238,-0.332322,24.784,-42.380,30.037
0.276307,ring,Left,1,-14.6472,-1.8866,-37.3020,-0.069151,0.039122,0.016689,33.420,-32.442,36.623
0.276307,pinky,Left,1,-11.6022,3.5938,-24.9418,-0.102326,-0.030820,-0.086439,28.710,-21.710,38.085
0.316341,thumb,Left,1,-17.4226,-21.1696,-63.1050,0.080262,-0.020378,-0.015847,-16.067,-24.245,-6.037
0.316341,index,Left,1,3.4063,1.1404,-21.2971,-0.024899,-0.040158,-0.068574,5.806,-33.511,26.776
0.316341,middle,Left,1,9.1129,6.6519,-27.1578,-0.075643,0.016172,0.041028,24.898,-42.842,29.599
0.316341,ring,Left,1,4.5314,14.3687,-28.1792,-0.041210,0.057718,0.016488,33.905,-32.620,36.172
0.316341,pinky,Left,1,-3.2002,7.1796,-41.0492,-0.069169,0.015556,-0.038797,28.993,-21.557,37.767
0.357846,thumb,Left,1,39.2969,-38.2438,-6.6176,0.095815,-0.088919,-0.202036,-16.304,-24.899,-5.673
0.357846,index,Left,1,28.2463,53.0627,43.3885,0.028832,0.013390,0.266036,5.694,-34.065,27.034
0.357846,middle,Left,1,25.5079,15.3630,56.2579,-0.007316,0.063647,0.163562,25.041,-43.512,30.211
0.357846,ring,Left,1,13.4729,36.2787,27.6069,0.021183,0.055109,0.008110,34.353,-32.756,36.166
0.357846,pinky,Left,1,16.2888,48.4465,3.0141,-0.050362,0.032344,-0.023729,29.700,-21.603,37.641
0.399057,thumb,Left,1,1.7715,-18.7933,-18.0027,0.055336,-0.097711,-0.342924,-15.694,-24.434,-5.472
0.399057,index,Left,1,28.5845,7.9799,13.3788,0.027126,-0.007242,0.133953,5.682,-33.427,27.154
0.399057,middle,Left,1,20.8232,-4.9479,26.2882,-0.021798,0.091331,0.304619,24.960,-43.110,30.180
0.399057,ring,Left,1,4.7449,30.7081,6.0386,-0.024268,0.030404,-0.014507,34.450,-32.346,36.093
0.399057,pinky,Left,1,13.3733,21.4780,-1.6777,-0.094534,0.053802,0.045083,29.622,-21.441,37.640
0.440419,thumb,Left,1,-0.9568,-4.9868,42.7357,0.070228,-0.098376,-0.127933,-15.709,-25.139,-5.853
0.440419,index,Left,1,5.1681,-1.7334,16.0272,0.017701,-0.011481,0.276918,5.896,-33.627,27.109
0.440419,middle,Left,1,-2.5177,-10.2607,27.0098,-0.026009,0.098558,0.311107,25.186,-43.297,30.170
0.440419,ring,Left,1,-9.1860,18.8777,19.3503,-0.051513,0.023463,-0.100952,34.881,-32.522,36.143
0.440419,pinky,Left,1,-3.7314,22.1596,9.2448,-0.110177,0.074830,0.106528,29.941,-21.246,37.786
0.481656,thumb,Left,1,-24.2021,-0.5673,45.2506,0.107818,-0.137211,-0.219727,-15.514,-25.720,-5.995
0.481656,index,Left,1,-10.4531,15.8285,15.3304,-0.016507,-0.040003,0.186759,6.249,-34.456,27.160
0.481656,middle,Left,1,5.2209,16.0184,3.1926,-0.037066,0.110934,0.383836,25.702,-43.907,30.075
0.481656,ring,Left,1,-5.1151,19.7391,26.8284,-0.061183,0.007255,-0.101804,35.502,-32.863,36.303
0.481656,pinky,Left,1,-11.9431,7.4904,5.9021,-0.080333,0.083068,0.110077,30.310,-21.258,37.762
0.521882,thumb,Left,1,26.1912,-9.7745,80.0656,0.094027,-0.175751,-0.465811,-15.748,-26.566,-5.965
0.521882,index,Left,1,-2.2777,65.7729,29.8639,-0.029398,-0.033140,0.284736,6.482,-35.116,26.876
0.521882,middle,Left,1,26.3664,48.1120,33.2463,-0.027370,0.122755,0.381020,26.314,-44.558,29.927
0.521882,ring,Left,1,28.7592,32.4633,32.2924,-0.031587,0.033703,-0.066243,36.053,-33.187,35.864
0.521882,pinky,Left,1,28.0978,14.1552,17.6876,-0.013316,0.137959,0.082462,30.846,-21.709,37.281
0.562648,thumb,Left,1,2.4081,-12.0088,-6.9745,0.070523,-0.064280,-0.192280,-15.180,-25.943,-5.208
0.562648,index,Left,1,-17.6734,19.8079,17.3544,0.002244,-0.084950,-0.121236,6.902,-34.473,27.151
0.562648,middle,Left,1,-3.2671,30.8445,8.8518,-0.045617,0.033707,0.202174,26.535,-43.972,30.003
0.562648,ring,Left,1,11.8305,10.5274,-2.7671,-0.075762,0.049232,0.038694,35.941,-32.764,35.611
0.562648,pinky,Left,1,30.1889,-12.2461,2.0004,-0.092483,0.153753,0.084346,30.645,-21.629,36.983
0.644406,thumb,Left,1,-0.1638,-2.3603,-21.3100,0.036390,-0.036483,-0.046833,-14.851,-25.473,-4.837
0.644406,index,Left,1,-13.8914,-4.1339,-1.8275,0.022581,-0.078021,-0.110786,6.951,-33.657,27.096
0.644406,middle,Left,1,-11.4705,11.4371,-6.0613,-0.036952,0.028573,0.171000,26.487,-43.412,29.906
0.644406,ring,Left,1,8.4001,-0.8318,-17.2213,-0.063229,0.061721,0.032847,35.940,-32.562,35.011
0.644406,pinky,Left,1,23.1701,-16.2837,-3.5193,-0.093193,0.125970,0.045427,30.635,-21.495,36.590
0.687914,thumb,Left,1,-25.0626,12.6061,-48.6721,0.034288,0.007798,0.162729,-14.601,-25.291,-4.674
0.687914,index,Left,1,-21.9806,-32.2948,-8.1409,-0.037541,-0.123671,-0.229311,7.350,-33.535,27.084
0.687914,middle,Left,1,-14.4432,-0.6697,-36.8472,-0.076143,0.042199,0.168534,26.769,-43.357,29.295
0.687914,ring,Left,1,3.3546,-5.5616,-16.9734,-0.122740,0.101237,-0.018086,36.378,-32.805,34.554
0.687914,pinky,Left,1,-4.7757,-8.9230,-18.0491,-0.134901,0.181253,0.111416,30.933,-21.291,36.360
0.726946,thumb,Left,1,4.8343,7.2538,-3.2149,0.072558,-0.033050,0.067155,-14.586,-25.475,-4.271
0.726946,index,Left,1,1.4361,4.0314,8.9455,-0.047600,-0.114234,-0.096150,7.507,-33.764,27.269
