timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
4.834902,thumb,Left,1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,-24.478,-23.129,25.858
4.834902,index,Left,1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,-4.026,-56.269,19.050
4.834902,middle,Left,1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,25.155,-70.169,25.670
4.834902,ring,Left,1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,39.460,-57.097,23.536
4.834902,pinky,Left,1,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,48.443,-35.458,26.534
4.910249,thumb,Left,1,122.9157,490.4655,-113.7291,-0.654946,0.209272,-0.011178,-23.661,-23.369,40.545
4.910249,index,Left,1,-61.5598,-34.6039,147.3638,0.066299,0.024403,0.582980,-2.481,-57.902,23.108
4.910249,middle,Left,1,-17.7832,-49.9726,115.9440,0.086721,0.009494,0.116442,25.311,-71.262,29.116
4.910249,ring,Left,1,-51.4637,-39.4656,107.6935,0.176625,-0.081393,-0.008420,39.467,-57.877,27.018
4.910249,pinky,Left,1,-68.7404,42.4322,84.2792,0.033263,-0.175336,-0.055661,49.846,-36.506,29.348
4.952845,thumb,Left,1,-223.4455,183.2780,-60.3937,-0.883564,0.363770,0.489064,-27.627,-23.982,43.467
4.952845,index,Left,1,21.9017,-87.7284,159.1408,0.260677,-0.013358,0.995095,-3.216,-59.207,26.226
4.952845,middle,Left,1,14.2107,-53.7783,126.4921,0.173236,0.053597,0.209074,24.905,-72.371,31.532
4.952845,ring,Left,1,-56.4909,-32.7453,124.7673,0.307701,-0.042637,0.153718,39.601,-58.615,29.668
4.952845,pinky,Left,1,-60.1808,10.4872,59.3751,0.207772,-0.196983,0.141971,50.190,-36.996,30.932
4.991598,thumb,Left,1,-180.8124,258.9766,-77.5008,-1.371539,0.587581,0.716603,-30.271,-23.907,50.933
4.991598,index,Left,1,-15.6749,-112.4906,188.8854,0.415314,-0.045016,1.633845,-3.132,-60.160,30.528
4.991598,middle,Left,1,-17.3858,-87.1771,168.7387,0.285807,0.050079,0.392842,24.871,-73.209,35.443
4.991598,ring,Left,1,-97.2346,-58.1472,155.4957,0.478413,-0.128368,0.261848,39.626,-58.918,33.615
4.991598,pinky,Left,1,-83.5401,4.2757,61.1073,0.271937,-0.314176,0.256038,50.524,-37.401,33.211
5.032772,thumb,Left,1,-552.6021,-93.9880,-67.1461,-0.918777,0.439416,1.243589,-35.248,-24.321,47.262
5.032772,index,Left,1,74.2738,-150.6160,149.8408,0.511816,-0.103674,1.426847,-4.956,-61.380,32.600
5.032772,middle,Left,1,1.4680,-72.1279,161.6622,0.316386,0.039856,0.369203,24.666,-74.389,37.766
5.032772,ring,Left,1,-88.0608,-37.6615,142.9222,0.470858,-0.061173,0.403378,39.929,-59.572,35.965
5.032772,pinky,Left,1,-58.9147,-33.2066,19.9485,0.381076,-0.194323,0.546858,50.382,-37.558,34.077
5.074818,thumb,Left,1,-403.8682,-232.3145,-57.1659,-0.773358,0.268826,1.072935,-36.310,-24.125,47.047
5.074818,index,Left,1,72.8358,-78.4404,24.1793,0.433083,-0.109766,0.937593,-5.350,-62.012,32.982
5.074818,middle,Left,1,-15.4185,-41.8615,103.7950,0.297492,0.028307,0.543447,24.812,-75.074,39.548
5.074818,ring,Left,1,-51.1342,-30.2250,73.0225,0.478735,-0.105796,0.299186,39.878,-59.943,37.440
5.074818,pinky,Left,1,-23.5735,-44.1964,-13.4099,0.280006,-0.182226,0.435630,50.354,-37.710,34.656
5.117217,thumb,Left,1,-392.9494,-522.4383,-23.1170,-0.428856,-0.036550,0.458938,-37.196,-23.262,46.178
5.117217,index,Left,1,134.2013,47.4343,-127.4065,0.275345,-0.069598,0.738690,-5.132,-63.493,32.353
5.117217,middle,Left,1,66.2654,75.3410,-17.7017,0.204219,0.060918,0.563119,24.836,-77.086,39.437
5.117217,ring,Left,1,65.6250,26.2208,-22.0219,0.463594,-0.084915,0.206791,39.809,-61.382,38.075
5.117217,pinky,Left,1,58.5461,-83.6976,-26.5079,0.417872,-0.110451,0.467569,49.953,-38.861,34.880
5.156281,thumb,Left,1,17.0768,-286.5812,-67.8900,-0.434169,-0.136195,0.052425,-36.037,-22.396,48.326
5.156281,index,Left,1,38.9932,91.0468,-227.3119,0.201670,-0.013142,0.589374,-5.017,-62.780,32.026
5.156281,middle,Left,1,67.1113,98.8606,-150.2763,0.100111,0.103670,0.579716,24.729,-76.869,38.674
5.156281,ring,Left,1,95.9137,11.6204,-123.2516,0.347942,-0.071422,0.216083,39.607,-61.051,37.910
5.156281,pinky,Left,1,48.4369,-91.5501,-56.3092,0.325739,-0.147090,0.333465,49.259,-38.390,35.184
5.197602,thumb,Left,1,24.2650,-276.7029,-76.3115,-0.205611,-0.248238,-0.102627,-36.504,-21.422,47.152
5.197602,index,Left,1,16.2706,86.6220,-197.2829,0.133338,0.032372,0.622341,-4.902,-63.150,32.067
5.197602,middle,Left,1,83.7011,118.4216,-192.3597,0.034567,0.096909,0.414654,24.795,-77.310,38.199
5.197602,ring,Left,1,119.2885,26.2717,-140.3837,0.247761,-0.018101,0.148449,39.472,-61.629,37.788
5.197602,pinky,Left,1,70.0292,-91.7794,-48.9883,0.347321,-0.085101,0.270867,48.959,-38.859,34.917
5.894846,thumb,Left,1,-22.6228,-135.7904,42.3527,0.152761,-0.010650,0.035661,-35.913,-22.045,50.895
5.894846,index,Left,1,-7.2830,-39.2268,-41.3133,0.045021,0.006287,0.122799,-4.123,-64.495,31.177
5.894846,middle,Left,1,-43.6231,-48.3810,-44.7447,-0.014930,0.011470,0.021938,25.098,-78.664,36.973
5.894846,ring,Left,1,-18.6477,-40.1453,-50.0466,0.006801,0.006329,0.080522,39.395,-62.432,37.589
5.894846,pinky,Left,1,-21.7964,-6.2060,-47.3788,0.007706,-0.044933,-0.035251,49.086,-39.461,34.785
5.935918,thumb,Left,1,-29.0629,-55.5814,81.6946,0.057304,0.008929,0.098636,-36.311,-22.958,50.866
5.935918,index,Left,1,-28.8594,-69.2144,29.9347,0.076201,-0.046513,-0.022450,-4.105,-64.804,32.088
5.935918,middle,Left,1,-58.1493,-87.4233,-1.0051,0.033076,-0.006644,-0.007646,24.927,-78.694,37.661
5.935918,ring,Left,1,-62.6032,-45.1689,-1.5090,-0.011927,-0.025968,0.082027,39.581,-62.411,38.344
5.935918,pinky,Left,1,-62.1708,11.7264,-42.3432,0.013472,-0.024772,0.065122,49.134,-39.166,35.285
5.977160,thumb,Left,1,-56.5543,-3.6938,48.2579,-0.081334,0.011930,0.069928,-36.971,-22.532,50.210
5.977160,index,Left,1,-14.4414,-62.2458,23.4671,0.010498,0.017227,0.146381,-4.172,-64.536,31.528
