timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
19.133350,thumb,Left,1,-3.2108,-20.0190,-12.0598,0.020829,0.012988,-0.137626,-28.984,-20.708,3.454
19.133350,index,Left,1,-19.6419,-18.7129,22.1274,0.014980,-0.053638,-0.007621,-2.538,-46.241,31.726
19.133350,middle,Left,1,-25.2320,-17.3342,13.0673,0.032003,-0.041079,0.044943,18.215,-54.499,36.721
19.133350,ring,Left,1,-22.5874,-13.9117,11.3586,0.030468,-0.066591,-0.057140,31.858,-44.847,40.859
19.133350,pinky,Left,1,-2.2846,11.9320,12.6441,-0.025668,-0.023124,0.007146,33.525,-29.235,44.010
19.175305,thumb,Left,1,-4.8173,-20.4089,24.6495,0.069884,0.033811,-0.010088,-28.826,-20.725,3.054
19.175305,index,Left,1,7.1625,-27.7725,-10.9798,0.049410,-0.018615,-0.054521,-2.835,-45.822,31.316
19.175305,middle,Left,1,-11.9456,-19.3951,5.6534,0.041371,-0.017349,0.009104,17.983,-54.385,36.456
19.175305,ring,Left,1,-14.6411,-4.0270,-21.8875,0.019256,-0.066486,-0.104485,31.681,-44.589,40.500
19.175305,pinky,Left,1,-2.7174,22.3761,-28.9913,-0.050298,-0.050351,-0.053821,33.412,-28.842,43.715
19.216030,thumb,Left,1,32.5705,-43.4148,-54.5072,-0.016311,0.017226,0.017074,-28.275,-20.162,3.801
19.216030,index,Left,1,-3.8984,-35.4640,-95.6879,-0.034477,0.011140,-0.038861,-2.781,-44.967,30.423
19.216030,middle,Left,1,3.5650,-13.3324,-103.9944,-0.034520,0.043093,0.053805,17.718,-53.650,35.119
19.216030,ring,Left,1,14.4691,-5.6769,-108.5705,-0.058877,0.010974,0.009776,31.304,-44.176,39.429
19.216030,pinky,Left,1,14.3560,-21.4572,-70.5643,-0.079605,0.045847,0.120440,32.843,-28.610,43.076
19.256815,thumb,Left,1,16.9439,-27.4494,-54.9452,-0.076226,0.017576,0.122868,-28.435,-19.956,4.121
19.256815,index,Left,1,4.0205,-18.6618,-98.8653,-0.053565,0.025545,-0.014084,-2.769,-44.844,30.114
19.256815,middle,Left,1,25.0246,1.5787,-113.7880,-0.038241,0.056466,0.048867,17.648,-53.529,34.528
19.256815,ring,Left,1,27.3637,-17.4290,-96.6261,-0.036185,0.032463,0.042038,31.064,-44.074,39.122
19.256815,pinky,Left,1,16.1264,-49.4959,-62.1149,-0.015884,0.048980,0.100141,32.506,-28.615,42.800
19.297874,thumb,Left,1,23.9435,1.8765,-70.5208,-0.096486,0.023436,-0.006681,-28.636,-19.893,4.596
19.297874,index,Left,1,-9.4353,-3.8547,-34.0358,-0.047769,-0.004361,0.054452,-2.605,-45.166,30.571
19.297874,middle,Left,1,3.2578,5.7916,-67.5200,-0.025794,0.004030,-0.003115,17.814,-53.549,34.880
19.297874,ring,Left,1,9.0283,-6.4766,-40.9277,-0.015718,0.004794,0.086211,31.264,-44.145,39.633
19.297874,pinky,Left,1,11.1531,-31.1649,-15.2849,0.020759,0.016636,0.090609,32.610,-28.821,43.151
19.338934,thumb,Left,1,9.5994,29.1587,-30.9578,-0.069290,0.029004,-0.286881,-28.822,-19.883,5.029
19.338934,index,Left,1,-4.1678,5.0348,52.9932,-0.017663,-0.015459,0.147523,-2.453,-45.618,31.229
19.338934,middle,Left,1,-20.3361,1.3875,32.7797,0.019675,-0.043513,-0.027240,17.988,-53.665,35.590
19.338934,ring,Left,1,-20.0994,4.8086,31.1061,0.023002,-0.042391,0.038308,31.518,-44.162,40.153
19.338934,pinky,Left,1,-3.5896,6.7126,18.7233,0.049038,-0.048724,0.029145,32.773,-28.853,43.366
19.421312,thumb,Left,1,13.5301,15.3158,-24.7559,-0.059751,0.031124,-0.179510,-28.138,-19.539,5.687
19.421312,index,Left,1,-4.9198,-0.1371,40.7886,-0.025308,-0.007422,0.063610,-2.463,-44.904,30.725
19.421312,middle,Left,1,-19.1634,-1.9041,27.8440,0.001887,-0.018041,-0.019225,17.807,-53.178,34.781
19.421312,ring,Left,1,-16.6794,4.8550,23.0230,0.004616,-0.014964,0.050841,31.138,-43.839,39.375
19.421312,pinky,Left,1,-4.6784,8.9692,14.4271,0.025584,-0.016972,0.043728,32.416,-28.653,42.953
19.502618,thumb,Left,1,11.3905,6.5162,-15.9166,-0.050438,0.034036,-0.223708,-28.052,-19.492,6.143
19.502618,index,Left,1,-3.0802,-1.5579,22.5022,-0.018436,-0.005422,0.052583,-2.316,-44.902,30.859
19.502618,middle,Left,1,-10.7621,-1.0610,16.7607,-0.001697,-0.014098,-0.005906,17.850,-53.211,34.827
19.502618,ring,Left,1,-7.3872,2.6828,7.9420,0.006549,-0.007317,0.043817,31.107,-43.817,39.276
19.502618,pinky,Left,1,-1.8525,4.8629,1.1971,0.023923,-0.016974,0.031065,32.419,-28.452,42.796
19.543882,thumb,Left,1,17.1153,-1.9596,-25.0634,-0.097872,0.048754,-0.243238,-27.957,-19.315,6.838
19.543882,index,Left,1,0.9210,-0.0593,-43.4311,-0.059132,0.015197,0.063030,-2.296,-44.518,30.198
19.543882,middle,Left,1,9.7958,13.3664,-45.8863,-0.034007,0.025285,0.051703,17.920,-52.901,33.974
19.543882,ring,Left,1,17.6864,-2.1907,-35.3318,-0.003010,0.037051,0.095301,30.943,-43.662,38.657
19.543882,pinky,Left,1,8.4680,-11.5765,-23.8014,0.023994,0.006515,0.041674,32.235,-28.233,42.352
19.585231,thumb,Left,1,-7.8573,25.9495,2.6411,-0.104026,0.023338,-0.659206,-28.538,-19.546,6.816
19.585231,index,Left,1,6.4325,13.4942,7.6648,-0.026498,0.009758,0.227144,-2.231,-45.084,30.626
19.585231,middle,Left,1,-7.6552,19.7444,8.4195,-0.016549,-0.029485,0.046630,18.336,-53.186,34.574
19.585231,ring,Left,1,-11.9475,7.6440,16.9008,0.031821,-0.019927,0.110753,31.317,-43.696,39.488
19.585231,pinky,Left,1,-4.1183,11.8050,-0.3687,0.074810,-0.057893,0.013756,32.534,-28.233,42.745
19.626088,thumb,Left,1,0.7906,22.7178,-4.7943,-0.123926,0.050084,-0.703385,-28.401,-19.520,7.279
19.626088,index,Left,1,11.0609,1.6064,-14.3135,-0.002378,0.036945,0.283468,-2.413,-44.687,30.355
19.626088,middle,Left,1,-21.7846,12.7512,-13.3901,-0.025968,-0.030976,0.045850,18.505,-52.612,34.391
19.626088,ring,Left,1,-24.8920,-1.0638,-7.4886,0.024199,-0.039190,0.101135,31.258,-43.042,39.234
19.626088,pinky,Left,1,-11.0198,0.6678,-15.1076,0.075060,-0.098290,-0.032087,32.287,-27.757,42.522
19.666442,thumb,Left,1,-21.6462,0.4398,39.4552,-0.063574,0.049848,-0.509727,-28.404,-19.592,6.721
19.666442,index,Left,1,24.1940,-11.5787,5.0774,0.055214,0.049902,0.204688,-2.861,-44.456,30.111
19.666442,middle,Left,1,-30.5225,-5.1918,17.4667,-0.008527,-0.042153,-0.001308,18.530,-52.323,34.402
19.666442,ring,Left,1,-46.4346,-11.8554,2.0249,0.044546,-0.072932,0.033486,31.133,-42.408,39.172
19.666442,pinky,Left,1,-16.6496,4.6001,-2.7935,0.080689,-0.087567,-0.069283,32.171,-27.568,42.394
19.708963,thumb,Left,1,-29.1875,-50.8801,21.5639,-0.068594,-0.055036,-0.218320,-28.129,-18.858,6.065
19.708963,index,Left,1,16.7558,-31.7528,-42.9491,0.013821,0.042191,0.057626,-3.036,-43.846,29.830
19.708963,middle,Left,1,-15.6662,-26.1234,-29.8603,-0.007049,-0.032543,-0.008252,18.262,-51.792,34.207
19.708963,ring,Left,1,-29.1025,-38.7201,-34.1208,0.043158,-0.099474,0.027828,30.643,-41.845,39.322
19.708963,pinky,Left,1,-10.9025,-35.0817,-23.7690,0.054311,-0.118558,-0.068043,31.458,-27.303,42.215
19.749140,thumb,Left,1,-53.6363,-66.0996,19.6225,-0.120689,-0.195863,-0.381002,-28.038,-18.169,5.829
19.749140,index,Left,1,-3.3258,-11.8512,-6.0386,-0.073958,-0.015389,-0.207719,-2.683,-43.951,30.026
19.749140,middle,Left,1,8.7039,-19.7279,-2.6662,-0.032514,-0.024443,0.051971,18.172,-51.883,34.209
19.749140,ring,Left,1,-16.1850,-39.9038,25.9843,0.039570,-0.093414,0.116984,30.404,-41.959,40.138
